f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
10.2353 0.00209405 -90.0037 0 0 0.000232673 89.997 0.445697 2.37365e-005 0 0 1 0 0 180 0.00361797 180 2.09405e-008 89.9963 1.14652e-011 90 9.9058e-010 -90 7.75811e-010 90.0005 1.11424e-005 179.999 
10.4762 0.00214333 -90.0038 0 0 0.000238148 89.9969 0.445697 2.4295e-005 0 0 1 0 0 180 0.00361797 180 2.14333e-008 89.9962 1.1735e-011 90 1.01389e-009 -90 7.94066e-010 90.0005 1.11424e-005 179.999 
10.7227 0.00219376 -90.0039 0 0 0.000243752 89.9969 0.445697 2.48667e-005 0 0 1 0 0 180 0.00361797 180 2.19376e-008 89.9961 1.20111e-011 90 1.03775e-009 -90 8.12751e-010 90.0005 1.11424e-005 179.999 
10.975 0.00224539 -90.004 0 0 0.000249487 89.9968 0.445697 2.54518e-005 0 0 1 0 0 180 0.00361797 180 2.24539e-008 89.996 1.22937e-011 90 1.06217e-009 -90 8.31876e-010 90.0005 1.11424e-005 179.999 
11.2332 0.00229822 -90.0041 0 0 0.000255358 89.9967 0.445697 2.60508e-005 0 0 1 0 0 180 0.00361797 180 2.29822e-008 89.9959 1.2583e-011 90 1.08716e-009 -90 8.51451e-010 90.0005 1.11424e-005 179.999 
11.4976 0.0023523 -90.0042 0 0 0.000261367 89.9966 0.445697 2.66638e-005 0 0 1 0 0 180 0.00361797 180 2.3523e-008 89.9958 1.28791e-011 90 1.11274e-009 -90 8.71487e-010 90.0005 1.11424e-005 179.999 
11.7681 0.00240765 -90.0043 0 0 0.000267517 89.9965 0.445697 2.72912e-005 0 0 1 0 0 180 0.00361797 180 2.40765e-008 89.9957 1.31822e-011 90 1.13893e-009 -90 8.91994e-010 90.0005 1.11424e-005 179.999 
12.045 0.00246431 -90.0044 0 0 0.000273812 89.9965 0.445697 2.79334e-005 0 0 1 0 0 180 0.00361797 180 2.46431e-008 89.9956 1.34924e-011 90 1.16573e-009 -90 9.12983e-010 90.0005 1.11424e-005 179.999 
12.3285 0.0025223 -90.0045 0 0 0.000280255 89.9964 0.445697 2.85907e-005 0 0 1 0 0 180 0.00361797 180 2.5223e-008 89.9955 1.38099e-011 90 1.19316e-009 -90 9.34467e-010 90.0006 1.11424e-005 179.999 
12.6186 0.00258165 -90.0046 0 0 0.00028685 89.9963 0.445697 2.92634e-005 0 0 1 0 0 180 0.00361797 180 2.58165e-008 89.9954 1.41348e-011 90 1.22123e-009 -90 9.56456e-010 90.0006 1.11424e-005 179.999 
12.9155 0.0026424 -90.0047 0 0 0.0002936 89.9962 0.445697 2.9952e-005 0 0 1 0 0 180 0.00361797 180 2.6424e-008 89.9953 1.44674e-011 90 1.24997e-009 -90 9.78962e-010 90.0006 1.11424e-005 179.999 
13.2194 0.00270458 -90.0048 0 0 0.000300508 89.9961 0.445697 3.06568e-005 0 0 1 0 0 180 0.00361797 180 2.70458e-008 89.9952 1.48079e-011 90 1.27938e-009 -90 1.002e-009 90.0006 1.11424e-005 179.999 
13.5305 0.00276822 -90.0049 0 0 0.00030758 89.996 0.445697 3.13782e-005 0 0 1 0 0 180 0.00361797 180 2.76822e-008 89.9951 1.51563e-011 90 1.30949e-009 -90 1.02558e-009 90.0006 1.11424e-005 179.999 
13.8489 0.00283336 -90.005 0 0 0.000314817 89.9959 0.445697 3.21166e-005 0 0 1 0 0 180 0.00361797 180 2.83336e-008 89.995 1.55129e-011 90 1.3403e-009 -90 1.04971e-009 90.0006 1.11424e-005 179.999 
14.1747 0.00290003 -90.0051 0 0 0.000322225 89.9958 0.445697 3.28723e-005 0 0 1 0 0 180 0.00361797 180 2.90003e-008 89.9949 1.5878e-011 90 1.37184e-009 -90 1.07441e-009 90.0006 1.11424e-005 179.999 
14.5083 0.00296827 -90.0053 0 0 0.000329808 89.9957 0.445697 3.36458e-005 0 0 1 0 0 180 0.00361797 180 2.96827e-008 89.9947 1.62516e-011 90 1.40412e-009 -90 1.09969e-009 90.0007 1.11424e-005 179.999 
14.8497 0.00303811 -90.0054 0 0 0.000337568 89.9956 0.445697 3.44376e-005 0 0 1 0 0 180 0.00361797 180 3.03811e-008 89.9946 1.6634e-011 90 1.43716e-009 -90 1.12557e-009 90.0007 1.11424e-005 179.999 
15.1991 0.0031096 -90.0055 0 0 0.000345512 89.9955 0.445697 3.52479e-005 0 0 1 0 0 180 0.00361797 180 3.1096e-008 89.9945 1.70254e-011 90 1.47098e-009 -90 1.15205e-009 90.0007 1.11424e-005 179.998 
15.5568 0.00318278 -90.0056 0 0 0.000353642 89.9954 0.445697 3.60773e-005 0 0 1 0 0 180 0.00361797 180 3.18278e-008 89.9944 1.74261e-011 90 1.50559e-009 -90 1.17916e-009 90.0007 1.11424e-005 179.998 
15.9228 0.00325767 -90.0058 0 0 0.000361963 89.9953 0.445697 3.69263e-005 0 0 1 0 0 180 0.00361797 180 3.25767e-008 89.9942 1.78361e-011 90 1.54102e-009 -90 1.20691e-009 90.0007 1.11424e-005 179.998 
16.2975 0.00333433 -90.0059 0 0 0.000370481 89.9952 0.445697 3.77952e-005 0 0 1 0 0 180 0.00361797 180 3.33433e-008 89.9941 1.82558e-011 90 1.57728e-009 -90 1.23531e-009 90.0007 1.11424e-005 179.998 
16.681 0.00341279 -90.006 0 0 0.000379199 89.9951 0.445697 3.86845e-005 0 0 1 0 0 180 0.00361797 180 3.41279e-008 89.994 1.86854e-011 90 1.6144e-009 -90 1.26438e-009 90.0008 1.11424e-005 179.998 
17.0735 0.00349309 -90.0062 0 0 0.000388121 89.995 0.445697 3.95948e-005 0 0 1 0 0 180 0.00361797 180 3.49309e-008 89.9938 1.91251e-011 90 1.65239e-009 -90 1.29413e-009 90.0008 1.11424e-005 179.998 
17.4753 0.00357529 -90.0063 0 0 0.000397254 89.9949 0.445697 4.05265e-005 0 0 1 0 0 180 0.00361797 180 3.57529e-008 89.9937 1.95751e-011 90 1.69127e-009 -90 1.32458e-009 90.0008 1.11424e-005 179.998 
17.8865 0.00365942 -90.0065 0 0 0.000406602 89.9947 0.445697 4.14802e-005 0 0 1 0 0 180 0.00361797 180 3.65942e-008 89.9935 2.00357e-011 90 1.73107e-009 -90 1.35575e-009 90.0008 1.11424e-005 179.998 
18.3074 0.00374553 -90.0066 0 0 0.00041617 89.9946 0.445697 4.24562e-005 0 0 1 0 0 180 0.00361797 180 3.74553e-008 89.9934 2.05072e-011 90 1.7718e-009 -90 1.38765e-009 90.0008 1.11424e-005 179.998 
18.7382 0.00383367 -90.0068 0 0 0.000425963 89.9945 0.445697 4.34553e-005 0 0 1 0 0 180 0.00361797 180 3.83367e-008 89.9932 2.09897e-011 90 1.81349e-009 -90 1.42031e-009 90.0009 1.11424e-005 179.998 
19.1791 0.00392388 -90.0069 0 0 0.000435986 89.9944 0.445697 4.44778e-005 0 0 1 0 0 180 0.00361797 180 3.92388e-008 89.9931 2.14837e-011 90 1.85617e-009 -90 1.45373e-009 90.0009 1.11424e-005 179.998 
19.6304 0.00401621 -90.0071 0 0 0.000446245 89.9942 0.445697 4.55244e-005 0 0 1 0 0 180 0.00361797 180 4.01621e-008 89.9929 2.19892e-011 90 1.89984e-009 -90 1.48794e-009 90.0009 1.11424e-005 179.998 
20.0923 0.00411071 -90.0073 0 0 0.000456746 89.9941 0.445697 4.65957e-005 0 0 1 0 0 180 0.00361797 180 4.11071e-008 89.9927 2.25066e-011 90 1.94455e-009 -90 1.52295e-009 90.0009 1.11424e-005 179.998 
20.5651 0.00420744 -90.0074 0 0 0.000467494 89.994 0.445697 4.76921e-005 0 0 1 0 0 180 0.00361797 180 4.20744e-008 89.9926 2.30362e-011 90 1.99031e-009 -90 1.55878e-009 90.0009 1.11424e-005 179.998 
21.049 0.00430645 -90.0076 0 0 0.000478494 89.9938 0.445697 4.88144e-005 0 0 1 0 0 180 0.00361797 180 4.30645e-008 89.9924 2.35783e-011 90 2.03714e-009 -90 1.59546e-009 90.001 1.11424e-005 179.998 
21.5443 0.00440778 -90.0078 0 0 0.000489754 89.9937 0.445697 4.9963e-005 0 0 1 0 0 180 0.00361797 180 4.40778e-008 89.9922 2.41331e-011 90 2.08508e-009 -90 1.63301e-009 90.001 1.11424e-005 179.998 
22.0513 0.0045115 -90.008 0 0 0.000501278 89.9935 0.445697 5.11387e-005 0 0 1 0 0 180 0.00361797 180 4.5115e-008 89.992 2.4701e-011 90.0001 2.13414e-009 -90 1.67143e-009 90.001 1.11424e-005 179.998 
22.5702 0.00461766 -90.0082 0 0 0.000513074 89.9934 0.445697 5.2342e-005 0 0 1 0 0 180 0.00361797 180 4.61766e-008 89.9918 2.52822e-011 90.0001 2.18436e-009 -90 1.71076e-009 90.001 1.11424e-005 179.998 
23.1013 0.00472632 -90.0084 0 0 0.000525147 89.9932 0.445697 5.35737e-005 0 0 1 0 0 180 0.00361797 180 4.72632e-008 89.9916 2.58771e-011 90.0001 2.23576e-009 -90 1.75102e-009 90.0011 1.11424e-005 179.998 
23.6449 0.00483754 -90.0086 0 0 0.000537504 89.9931 0.445697 5.48343e-005 0 0 1 0 0 180 0.00361797 180 4.83754e-008 89.9914 2.64861e-011 90.0001 2.28837e-009 -90 1.79222e-009 90.0011 1.11424e-005 179.998 
24.2013 0.00495137 -90.0088 0 0 0.000550152 89.9929 0.445697 5.61246e-005 0 0 1 0 0 180 0.00361797 180 4.95137e-008 89.9912 2.71093e-011 90.0001 2.34222e-009 -90 1.8344e-009 90.0011 1.11424e-005 179.998 
24.7708 0.00506788 -90.009 0 0 0.000563098 89.9927 0.445697 5.74453e-005 0 0 1 0 0 180 0.00361797 180 5.06788e-008 89.991 2.77472e-011 90.0001 2.39733e-009 -90 1.87756e-009 90.0011 1.11424e-005 179.998 
25.3536 0.00518713 -90.0092 0 0 0.000576348 89.9926 0.445697 5.87971e-005 0 0 1 0 0 180 0.00361797 180 5.18713e-008 89.9908 2.84001e-011 90.0001 2.45374e-009 -90 1.92174e-009 90.0012 1.11424e-005 179.997 
25.9502 0.00530919 -90.0094 0 0 0.00058991 89.9924 0.445697 6.01806e-005 0 0 1 0 0 180 0.00361797 180 5.30919e-008 89.9906 2.90684e-011 90.0001 2.51148e-009 -90 1.96696e-009 90.0012 1.11424e-005 179.997 
26.5609 0.00543412 -90.0096 0 0 0.000603791 89.9922 0.445697 6.15967e-005 0 0 1 0 0 180 0.00361797 180 5.43412e-008 89.9904 2.97524e-011 90.0001 2.57058e-009 -90 2.01325e-009 90.0012 1.11424e-005 179.997 
27.1859 0.00556199 -90.0098 0 0 0.000617999 89.992 0.445697 6.30462e-005 0 0 1 0 0 180 0.00361797 180 5.56199e-008 89.9902 3.04525e-011 90.0001 2.63107e-009 -90 2.06062e-009 90.0012 1.11424e-005 179.997 
27.8256 0.00569287 -90.0101 0 0 0.000632541 89.9918 0.445697 6.45297e-005 0 0 1 0 0 180 0.00361797 180 5.69287e-008 89.9899 3.11691e-011 90.0001 2.69298e-009 -90.0001 2.10911e-009 90.0013 1.11424e-005 179.997 
28.4804 0.00582683 -90.0103 0 0 0.000647426 89.9916 0.445697 6.60482e-005 0 0 1 0 0 180 0.00361797 180 5.82683e-008 89.9897 3.19025e-011 90.0001 2.75635e-009 -90.0001 2.15874e-009 90.0013 1.11424e-005 179.997 
29.1505 0.00596394 -90.0106 0 0 0.00066266 89.9914 0.445697 6.76023e-005 0 0 1 0 0 180 0.00361797 180 5.96394e-008 89.9894 3.26532e-011 90.0001 2.82121e-009 -90.0001 2.20954e-009 90.0013 1.11424e-005 179.997 
29.8365 0.00610428 -90.0108 0 0 0.000678253 89.9912 0.445697 6.91931e-005 0 0 1 0 0 180 0.00361797 180 6.10428e-008 89.9892 3.34216e-011 90.0001 2.88759e-009 -90.0001 2.26153e-009 90.0014 1.11424e-005 179.997 
30.5386 0.00624792 -90.0111 0 0 0.000694213 89.991 0.445697 7.08213e-005 0 0 1 0 0 180 0.00361797 180 6.24792e-008 89.9889 3.42081e-011 90.0001 2.95554e-009 -90.0001 2.31475e-009 90.0014 1.11424e-005 179.997 
31.2572 0.00639494 -90.0113 0 0 0.000710549 89.9908 0.445697 7.24878e-005 0 0 1 0 0 180 0.00361797 180 6.39494e-008 89.9887 3.5013e-011 90.0001 3.02509e-009 -90.0001 2.36921e-009 90.0014 1.11424e-005 179.997 
31.9927 0.00654542 -90.0116 0 0 0.000727269 89.9906 0.445697 7.41935e-005 0 0 1 0 0 180 0.00361797 180 6.54542e-008 89.9884 3.58369e-011 90.0001 3.09627e-009 -90.0001 2.42496e-009 90.0015 1.11424e-005 179.997 
32.7455 0.00669944 -90.0119 0 0 0.000744382 89.9904 0.445697 7.59393e-005 0 0 1 0 0 180 0.00361797 180 6.69944e-008 89.9881 3.66802e-011 90.0001 3.16913e-009 -90.0001 2.48203e-009 90.0015 1.11424e-005 179.997 
33.516 0.00685708 -90.0121 0 0 0.000761898 89.9902 0.445697 7.77263e-005 0 0 1 0 0 180 0.00361797 180 6.85708e-008 89.9879 3.75433e-011 90.0001 3.2437e-009 -90.0001 2.54043e-009 90.0015 1.11424e-005 179.997 
34.3047 0.00701844 -90.0124 0 0 0.000779826 89.9899 0.445697 7.95552e-005 0 0 1 0 0 180 0.00361797 180 7.01844e-008 89.9876 3.84267e-011 90.0001 3.32003e-009 -90.0001 2.60021e-009 90.0016 1.11424e-005 179.997 
35.1119 0.00718359 -90.0127 0 0 0.000798177 89.9897 0.445697 8.14272e-005 0 0 1 0 0 180 0.00361797 180 7.18359e-008 89.9873 3.9331e-011 90.0001 3.39816e-009 -90.0001 2.66139e-009 90.0016 1.11424e-005 179.996 
35.9381 0.00735263 -90.013 0 0 0.000816959 89.9894 0.445697 8.33433e-005 0 0 1 0 0 180 0.00361797 180 7.35263e-008 89.987 4.02565e-011 90.0001 3.47812e-009 -90.0001 2.72402e-009 90.0016 1.11424e-005 179.996 
36.7838 0.00752564 -90.0133 0 0 0.000836182 89.9892 0.445697 8.53045e-005 0 0 1 0 0 180 0.00361797 180 7.52564e-008 89.9867 4.12037e-011 90.0001 3.55996e-009 -90.0001 2.78812e-009 90.0017 1.11424e-005 179.996 
37.6494 0.00770273 -90.0136 0 0 0.000855859 89.9889 0.445697 8.73118e-005 0 0 1 0 0 180 0.00361797 180 7.70273e-008 89.9864 4.21733e-011 90.0001 3.64373e-009 -90.0001 2.85373e-009 90.0017 1.11424e-005 179.996 
38.5353 0.00788398 -90.014 0 0 0.000875998 89.9887 0.445697 8.93663e-005 0 0 1 0 0 180 0.00361797 180 7.88398e-008 89.986 4.31657e-011 90.0001 3.72947e-009 -90.0001 2.92088e-009 90.0018 1.11424e-005 179.996 
39.4421 0.0080695 -90.0143 0 0 0.000896611 89.9884 0.445697 9.14692e-005 0 0 1 0 0 180 0.00361797 180 8.0695e-008 89.9857 4.41814e-011 90.0001 3.81723e-009 -90.0001 2.98961e-009 90.0018 1.11424e-005 179.996 
40.3702 0.00825938 -90.0146 0 0 0.000917709 89.9881 0.445697 9.36216e-005 0 0 1 0 0 180 0.00361797 180 8.25938e-008 89.9854 4.5221e-011 90.0001 3.90705e-009 -90.0001 3.05996e-009 90.0018 1.11424e-005 179.996 
41.3201 0.00845373 -90.015 0 0 0.000939304 89.9879 0.445697 9.58246e-005 0 0 1 0 0 180 0.00361797 180 8.45373e-008 89.985 4.62851e-011 90.0001 3.99899e-009 -90.0001 3.13196e-009 90.0019 1.11424e-005 179.996 
42.2924 0.00865266 -90.0153 0 0 0.000961407 89.9876 0.445697 9.80794e-005 0 0 1 0 0 180 0.00361797 180 8.65266e-008 89.9847 4.73743e-011 90.0001 4.09309e-009 -90.0001 3.20566e-009 90.0019 1.11424e-005 179.996 
43.2876 0.00885626 -90.0157 0 0 0.000984029 89.9873 0.445697 0.000100387 0 0 1 0 0 180 0.00361797 180 8.85626e-008 89.9843 4.8489e-011 90.0001 4.1894e-009 -90.0001 3.28109e-009 90.002 1.11424e-005 179.996 
44.3062 0.00906466 -90.016 0 0 0.00100718 89.987 0.445697 0.00010275 0 0 1 0 0 180 0.00361797 180 9.06466e-008 89.984 4.963e-011 90.0001 4.28799e-009 -90.0001 3.3583e-009 90.002 1.11424e-005 179.996 
45.3488 0.00927796 -90.0164 0 0 0.00103088 89.9867 0.445697 0.000105167 0 0 1 0 0 180 0.00361797 180 9.27796e-008 89.9836 5.07979e-011 90.0001 4.38889e-009 -90.0001 3.43732e-009 90.0021 1.11424e-005 179.995 
46.4159 0.00949628 -90.0168 0 0 0.00105514 89.9864 0.445697 0.000107642 0 0 1 0 0 180 0.00361797 180 9.49628e-008 89.9832 5.19932e-011 90.0001 4.49216e-009 -90.0001 3.51821e-009 90.0021 1.11424e-005 179.995 
47.5081 0.00971974 -90.0172 0 0 0.00107997 89.986 0.445697 0.000110175 0 0 1 0 0 180 0.00361797 180 9.71974e-008 89.9828 5.32167e-011 90.0001 4.59787e-009 -90.0001 3.60099e-009 90.0022 1.11424e-005 179.995 
48.626 0.00994846 -90.0176 0 0 0.00110538 89.9857 0.445697 0.000112767 0 0 1 0 0 180 0.00361797 180 9.94846e-008 89.9824 5.44689e-011 90.0001 4.70606e-009 -90.0001 3.68573e-009 90.0022 1.11424e-005 179.995 
49.7702 0.0101826 -90.018 0 0 0.00113139 89.9854 0.445697 0.000115421 0 0 1 0 0 180 0.00361797 180 1.01826e-007 89.982 5.57506e-011 90.0001 4.8168e-009 -90.0001 3.77246e-009 90.0023 1.11424e-005 179.995 
50.9414 0.0104222 -90.0184 0 0 0.00115802 89.985 0.445697 0.000118137 0 0 1 0 0 180 0.00361797 180 1.04222e-007 89.9816 5.70625e-011 90.0001 4.93014e-009 -90.0001 3.86123e-009 90.0023 1.11424e-005 179.995 
52.1401 0.0106674 -90.0189 0 0 0.00118527 89.9847 0.445697 0.000120917 0 0 1 0 0 180 0.00361797 180 1.06674e-007 89.9811 5.84052e-011 90.0001 5.04615e-009 -90.0001 3.95209e-009 90.0024 1.11424e-005 179.995 
53.367 0.0109184 -90.0193 0 0 0.00121316 89.9843 0.445697 0.000123762 0 0 1 0 0 180 0.00361797 180 1.09184e-007 89.9807 5.97796e-011 90.0001 5.16489e-009 -90.0001 4.04508e-009 90.0024 1.11424e-005 179.995 
54.6228 0.0111753 -90.0198 0 0 0.0012417 89.984 0.445697 0.000126674 0 0 1 0 0 180 0.00361797 180 1.11753e-007 89.9802 6.11862e-011 90.0001 5.28643e-009 -90.0001 4.14027e-009 90.0025 1.11424e-005 179.995 
55.9081 0.0114383 -90.0202 0 0 0.00127092 89.9836 0.445697 0.000129655 0 0 1 0 0 180 0.00361797 180 1.14383e-007 89.9798 6.2626e-011 90.0001 5.41082e-009 -90.0001 4.23769e-009 90.0025 1.11424e-005 179.994 
57.2237 0.0117075 -90.0207 0 0 0.00130083 89.9832 0.445697 0.000132706 0 0 1 0 0 180 0.00361797 180 1.17075e-007 89.9793 6.40997e-011 90.0001 5.53815e-009 -90.0001 4.33741e-009 90.0026 1.11424e-005 179.994 
58.5702 0.0119829 -90.0212 0 0 0.00133144 89.9828 0.445697 0.000135829 0 0 1 0 0 180 0.00361797 180 1.19829e-007 89.9788 6.5608e-011 90.0001 5.66846e-009 -90.0001 4.43947e-009 90.0027 1.11424e-005 179.994 
59.9484 0.0122649 -90.0217 0 0 0.00136277 89.9824 0.445697 0.000139025 0 0 1 0 0 180 0.00361797 180 1.22649e-007 89.9783 6.71518e-011 90.0001 5.80185e-009 -90.0001 4.54394e-009 90.0027 1.11424e-005 179.994 
61.3591 0.0125535 -90.0222 0 0 0.00139484 89.982 0.445697 0.000142296 0 0 1 0 0 180 0.00361797 180 1.25535e-007 89.9778 6.8732e-011 90.0001 5.93837e-009 -90.0001 4.65086e-009 90.0028 1.11424e-005 179.994 
62.8029 0.0128489 -90.0227 0 0 0.00142766 89.9816 0.445697 0.000145645 0 0 1 0 0 180 0.00361797 180 1.28489e-007 89.9773 7.03493e-011 90.0001 6.07811e-009 -90.0001 4.7603e-009 90.0029 1.11424e-005 179.994 
64.2807 0.0131513 -90.0233 0 0 0.00146125 89.9811 0.445697 0.000149072 0 0 1 0 0 180 0.00361797 180 1.31513e-007 89.9767 7.20047e-011 90.0001 6.22113e-009 -90.0001 4.87232e-009 90.0029 1.11424e-005 179.994 
65.7933 0.0134607 -90.0238 0 0 0.00149564 89.9807 0.445697 0.00015258 0 0 1 0 0 180 0.00361797 180 1.34607e-007 89.9762 7.3699e-011 90.0002 6.36752e-009 -90.0001 4.98697e-009 90.003 1.11424e-005 179.993 
67.3415 0.0137775 -90.0244 0 0 0.00153083 89.9802 0.445697 0.00015617 0 0 1 0 0 180 0.00361797 180 1.37775e-007 89.9756 7.54332e-011 90.0002 6.51736e-009 -90.0001 5.10432e-009 90.0031 1.11424e-005 179.993 
68.9261 0.0141017 -90.025 0 0 0.00156685 89.9798 0.445697 0.000159845 0 0 1 0 0 180 0.00361797 180 1.41017e-007 89.975 7.72083e-011 90.0002 6.67072e-009 -90.0001 5.22443e-009 90.0031 1.11424e-005 179.993 
70.548 0.0144335 -90.0255 0 0 0.00160372 89.9793 0.445697 0.000163606 0 0 1 0 0 180 0.00361797 180 1.44335e-007 89.9745 7.9025e-011 90.0002 6.82769e-009 -90.0001 5.34736e-009 90.0032 1.11424e-005 179.993 
72.2081 0.0147731 -90.0261 0 0 0.00164146 89.9788 0.445697 0.000167456 0 0 1 0 0 180 0.00361797 180 1.47731e-007 89.9739 8.08846e-011 90.0002 6.98835e-009 -90.0001 5.47319e-009 90.0033 1.11424e-005 179.993 
73.9072 0.0151208 -90.0268 0 0 0.00168009 89.9783 0.445697 0.000171397 0 0 1 0 0 180 0.00361797 180 1.51208e-007 89.9732 8.27879e-011 90.0002 7.15279e-009 -90.0001 5.60198e-009 90.0034 1.11424e-005 179.993 
75.6463 0.0154766 -90.0274 0 0 0.00171962 89.9778 0.445697 0.00017543 0 0 1 0 0 180 0.00361797 180 1.54766e-007 89.9726 8.4736e-011 90.0002 7.3211e-009 -90.0001 5.7338e-009 90.0034 1.11424e-005 179.992 
77.4264 0.0158408 -90.028 0 0 0.00176008 89.9773 0.445697 0.000179558 0 0 1 0 0 180 0.00361797 180 1.58408e-007 89.972 8.67299e-011 90.0002 7.49338e-009 -90.0001 5.86872e-009 90.0035 1.11424e-005 179.992 
79.2483 0.0162135 -90.0287 0 0 0.0018015 89.9767 0.445697 0.000183783 0 0 1 0 0 180 0.00361797 180 1.62135e-007 89.9713 8.87707e-011 90.0002 7.6697e-009 -90.0001 6.00682e-009 90.0036 1.11424e-005 179.992 
81.1131 0.016595 -90.0294 0 0 0.00184389 89.9762 0.445697 0.000188108 0 0 1 0 0 180 0.00361797 180 1.6595e-007 89.9706 9.08596e-011 90.0002 7.85018e-009 -90.0001 6.14817e-009 90.0037 1.11424e-005 179.992 
83.0218 0.0169855 -90.0301 0 0 0.00188728 89.9756 0.445697 0.000192534 0 0 1 0 0 180 0.00361797 180 1.69855e-007 89.9699 9.29976e-011 90.0002 8.0349e-009 -90.0002 6.29284e-009 90.0038 1.11424e-005 179.992 
84.9753 0.0173852 -90.0308 0 0 0.00193169 89.975 0.445697 0.000197064 0 0 1 0 0 180 0.00361797 180 1.73852e-007 89.9692 9.5186e-011 90.0002 8.22397e-009 -90.0002 6.44092e-009 90.0039 1.11424e-005 179.992 
86.9749 0.0177943 -90.0315 0 0 0.00197714 89.9745 0.445697 0.000201702 0 0 1 0 0 180 0.00361797 180 1.77943e-007 89.9685 9.74258e-011 90.0002 8.41749e-009 -90.0002 6.59248e-009 90.004 1.11424e-005 179.991 
89.0215 0.018213 -90.0322 0 0 0.00202367 89.9739 0.445697 0.000206448 0 0 1 0 0 180 0.00361797 180 1.8213e-007 89.9678 9.97183e-011 90.0002 8.61556e-009 -90.0002 6.74761e-009 90.0041 1.11424e-005 179.991 
91.1163 0.0186416 -90.033 0 0 0.00207129 89.9732 0.445697 0.000211306 0 0 1 0 0 180 0.00361797 180 1.86416e-007 89.967 1.02065e-010 90.0002 8.8183e-009 -90.0002 6.90638e-009 90.0041 1.11424e-005 179.991 
93.2603 0.0190802 -90.0338 0 0 0.00212003 89.9726 0.445697 0.000216278 0 0 1 0 0 180 0.00361797 180 1.90802e-007 89.9662 1.04466e-010 90.0002 9.0258e-009 -90.0002 7.0689e-009 90.0042 1.11424e-005 179.991 
95.4548 0.0195292 -90.0346 0 0 0.00216991 89.972 0.445697 0.000221367 0 0 1 0 0 180 0.00361797 180 1.95292e-007 89.9654 1.06925e-010 90.0002 9.23819e-009 -90.0002 7.23524e-009 90.0043 1.11424e-005 179.99 
97.701 0.0199888 -90.0354 0 0 0.00222097 89.9713 0.445697 0.000226576 0 0 1 0 0 180 0.00361797 180 1.99888e-007 89.9646 1.09441e-010 90.0002 9.45557e-009 -90.0002 7.40549e-009 90.0044 1.11424e-005 179.99 
100 0.0204591 -90.0362 0 0 0.00227324 89.9706 0.445697 0.000231908 0 0 1 0 0 180 0.00361797 180 2.04591e-007 89.9638 1.12016e-010 90.0002 9.67807e-009 -90.0002 7.57975e-009 90.0046 1.11424e-005 179.99 
102.353 0.0209405 -90.0371 0 0 0.00232673 89.9699 0.445697 0.000237365 0 0 1 0 0 180 0.00361797 180 2.09405e-007 89.9629 1.14652e-010 90.0002 9.9058e-009 -90.0002 7.75811e-009 90.0047 1.11424e-005 179.99 
104.762 0.0214333 -90.0379 0 0 0.00238148 89.9692 0.445697 0.00024295 0 0 1 0 0 180 0.00361797 180 2.14333e-007 89.9621 1.1735e-010 90.0002 1.01389e-008 -90.0002 7.94066e-009 90.0048 1.11424e-005 179.99 
107.227 0.0219376 -90.0388 0 0 0.00243752 89.9685 0.445697 0.000248667 0 0 1 0 0 180 0.00361797 180 2.19376e-007 89.9612 1.20111e-010 90.0002 1.03775e-008 -90.0002 8.12751e-009 90.0049 1.11424e-005 179.989 
109.75 0.0224539 -90.0397 0 0 0.00249487 89.9678 0.445697 0.000254518 0 0 1 0 0 180 0.00361797 180 2.24539e-007 89.9603 1.22937e-010 90.0003 1.06217e-008 -90.0002 8.31876e-009 90.005 1.11424e-005 179.989 
112.332 0.0229822 -90.0407 0 0 0.00255358 89.967 0.445697 0.000260508 0 0 1 0 0 180 0.00361797 180 2.29822e-007 89.9593 1.2583e-010 90.0003 1.08716e-008 -90.0002 8.51451e-009 90.0051 1.11424e-005 179.989 
114.976 0.023523 -90.0416 0 0 0.00261367 89.9662 0.445697 0.000266638 0 0 1 0 0 180 0.00361797 180 2.3523e-007 89.9584 1.28791e-010 90.0003 1.11274e-008 -90.0002 8.71487e-009 90.0052 1.11424e-005 179.989 
117.681 0.0240765 -90.0426 0 0 0.00267517 89.9654 0.445697 0.000272912 0 0 1 0 0 180 0.00361797 180 2.40765e-007 89.9574 1.31822e-010 90.0003 1.13893e-008 -90.0002 8.91994e-009 90.0054 1.11424e-005 179.988 
120.45 0.0246431 -90.0436 0 0 0.00273812 89.9646 0.445697 0.000279334 0 0 1 0 0 180 0.00361797 180 2.46431e-007 89.9564 1.34924e-010 90.0003 1.16573e-008 -90.0002 9.12983e-009 90.0055 1.11424e-005 179.988 
123.285 0.025223 -90.0446 0 0 0.00280255 89.9638 0.445697 0.000285907 0 0 1 0 0 180 0.00361797 180 2.5223e-007 89.9554 1.38099e-010 90.0003 1.19316e-008 -90.0002 9.34467e-009 90.0056 1.11424e-005 179.988 
126.186 0.0258165 -90.0457 0 0 0.0028685 89.9629 0.445697 0.000292634 0 0 1 0 0 180 0.00361797 180 2.58165e-007 89.9543 1.41348e-010 90.0003 1.22123e-008 -90.0002 9.56456e-009 90.0057 1.11424e-005 179.987 
