f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f jV0500m jV0500f jV0800m jV0800f jV1000m jV1000f jV1400m jV1400f jV1500m jV1500f 
3593.81 0.486377 -175.004 0.999247 -0.00781457 0.00221665 3.86896 0.781945 -0.00390458 0 0 0.00177835 -175.012 0.00141464 -174.997 0 0 0.00219942 -176.129 1 0 0.000560143 164.634 0.00176472 4.99182 0.00173996 -174.995 0 0 0 0 7.06271e-012 89.9961 1.27774e-014 -84.9969 2.41517e-011 -89.9881 1.70959e-013 -84.9956 3.24002e-007 -179.091 
3678.38 0.486465 -174.887 0.999248 -0.00799845 0.00221657 3.96028 0.781945 -0.00399646 0 0 0.00177867 -174.896 0.0014149 -174.88 0 0 0.00219934 -176.038 1 0 0.000561379 164.299 0.00176504 5.10866 0.00174028 -174.877 0 0 0 0 7.22891e-012 89.996 1.30804e-014 -84.8798 2.472e-011 -89.9878 1.75013e-013 -84.8785 3.24004e-007 -179.07 
3764.94 0.486557 -174.767 0.999248 -0.00818667 0.0022165 4.05378 0.781945 -0.00409051 0 0 0.00177901 -174.776 0.00141517 -174.76 0 0 0.00219926 -175.944 1 0 0.000562672 163.957 0.00176537 5.22821 0.00174061 -174.758 0 0 0 0 7.39901e-012 89.9959 1.33908e-014 -84.7599 2.53017e-011 -89.9875 1.79166e-013 -84.7586 3.24005e-007 -179.048 
3853.53 0.486654 -174.645 0.999248 -0.00837931 0.00221641 4.14949 0.781945 -0.00418676 0 0 0.00177937 -174.654 0.00141545 -174.637 0 0 0.00219918 -175.849 1 0 0.000564024 163.61 0.00176573 5.35052 0.00174095 -174.635 0 0 0 0 7.57312e-012 89.9958 1.37086e-014 -84.6373 2.58971e-011 -89.9872 1.83418e-013 -84.636 3.24007e-007 -179.025 
3944.21 0.486756 -174.519 0.999249 -0.00857649 0.00221633 4.24748 0.781946 -0.00428528 0 0 0.00177974 -174.529 0.00141574 -174.512 0 0 0.0021991 -175.751 1 0 0.000565436 163.256 0.0017661 5.47566 0.00174132 -174.509 0 0 0 0 7.75133e-012 89.9957 1.40341e-014 -84.5119 2.65065e-011 -89.9869 1.87773e-013 -84.5106 3.24008e-007 -179.002 
4037.02 0.486862 -174.391 0.999249 -0.0087783 0.00221624 4.34779 0.781946 -0.00438612 0 0 0.00178013 -174.401 0.00141605 -174.384 0 0 0.00219901 -175.65 1 0 0.000566912 162.896 0.00176648 5.60369 0.0017417 -174.381 0 0 0 0 7.93372e-012 89.9956 1.43674e-014 -84.3836 2.71302e-011 -89.9866 1.92234e-013 -84.3822 3.2401e-007 -178.979 
4132.01 0.486973 -174.26 0.999249 -0.00898487 0.00221614 4.4505 0.781946 -0.00448934 0 0 0.00178053 -174.27 0.00141637 -174.252 0 0 0.00219891 -175.548 1 0 0.000568455 162.529 0.00176689 5.73467 0.00174209 -174.25 0 0 0 0 8.12041e-012 89.9955 1.47089e-014 -84.2523 2.77686e-011 -89.9863 1.96802e-013 -84.2509 3.24012e-007 -178.955 
4229.24 0.48709 -174.126 0.99925 -0.0091963 0.00221604 4.55565 0.781946 -0.00459498 0 0 0.00178096 -174.136 0.00141671 -174.118 0 0 0.00219881 -175.442 1 0 0.000570067 162.157 0.00176731 5.86867 0.00174251 -174.115 0 0 0 0 8.3115e-012 89.9954 1.50586e-014 -84.118 2.8422e-011 -89.986 2.01481e-013 -84.1165 3.24014e-007 -178.93 
4328.76 0.487212 -173.989 0.99925 -0.0094127 0.00221594 4.66331 0.781946 -0.00470311 0 0 0.00178141 -173.999 0.00141707 -173.981 0 0 0.00219871 -175.335 1 0 0.000571751 161.778 0.00176775 6.00575 0.00174295 -173.978 0 0 0 0 8.50708e-012 89.9953 1.54168e-014 -83.9806 2.90907e-011 -89.9856 2.06274e-013 -83.9791 3.24016e-007 -178.905 
4430.62 0.48734 -173.848 0.999251 -0.00963419 0.00221583 4.77353 0.781946 -0.00481378 0 0 0.00178188 -173.859 0.00141744 -173.84 0 0 0.0021986 -175.224 1 0 0.00057351 161.393 0.00176822 6.14599 0.0017434 -173.837 0 0 0 0 8.70726e-012 89.9952 1.57837e-014 -83.84 2.97753e-011 -89.9853 2.11183e-013 -83.8385 3.24018e-007 -178.879 
4534.88 0.487473 -173.705 0.999251 -0.0098609 0.00221571 4.88639 0.781946 -0.00492705 0 0 0.00178237 -173.716 0.00141783 -173.696 0 0 0.00219849 -175.111 1 0 0.000575348 161.002 0.00176871 6.28946 0.00174388 -173.693 0 0 0 0 8.91215e-012 89.9951 1.61595e-014 -83.6962 3.04759e-011 -89.9849 2.16211e-013 -83.6946 3.2402e-007 -178.853 
4641.59 0.487614 -173.558 0.999251 -0.0100929 0.0022156 5.00193 0.781947 -0.005043 0 0 0.00178288 -173.569 0.00141823 -173.549 0 0 0.00219837 -174.996 1 0 0.000577267 160.604 0.00176922 6.43621 0.00174438 -173.546 0 0 0 0 9.12187e-012 89.995 1.65445e-014 -83.5491 3.1193e-011 -89.9846 2.21362e-013 -83.5475 3.24022e-007 -178.826 
4750.81 0.487761 -173.408 0.999252 -0.0103304 0.00221547 5.12024 0.781947 -0.00516167 0 0 0.00178342 -173.419 0.00141866 -173.399 0 0 0.00219825 -174.877 1 0 0.000579272 160.2 0.00176975 6.58633 0.00174491 -173.396 0 0 0 0 9.33651e-012 89.9948 1.69389e-014 -83.3986 3.1927e-011 -89.9842 2.26639e-013 -83.397 3.24024e-007 -178.798 
4862.6 0.487914 -173.254 0.999252 -0.0105735 0.00221534 5.24137 0.781947 -0.00528313 0 0 0.00178398 -173.266 0.00141911 -173.245 0 0 0.00219812 -174.756 1 0 0.000581365 159.79 0.00177031 6.73989 0.00174546 -173.242 0 0 0 0 9.55621e-012 89.9947 1.7343e-014 -83.2447 3.26782e-011 -89.9839 2.32046e-013 -83.243 3.24027e-007 -178.77 
4977.02 0.488076 -173.097 0.999253 -0.0108224 0.0022152 5.3654 0.781947 -0.00540745 0 0 0.00178457 -173.109 0.00141957 -173.087 0 0 0.00219798 -174.632 1 0 0.00058355 159.374 0.0017709 6.89696 0.00174603 -173.084 0 0 0 0 9.78108e-012 89.9946 1.77569e-014 -83.0873 3.34471e-011 -89.9835 2.37584e-013 -83.0856 3.24029e-007 -178.741 
5094.14 0.488244 -172.936 0.999254 -0.011077 0.00221506 5.4924 0.781947 -0.0055347 0 0 0.00178519 -172.948 0.00142006 -172.926 0 0 0.00219784 -174.505 1 0 0.000585831 158.952 0.00177151 7.05761 0.00174663 -172.923 0 0 0 0 1.00112e-011 89.9945 1.8181e-014 -82.9262 3.42342e-011 -89.9831 2.43259e-013 -82.9245 3.24032e-007 -178.712 
5214.01 0.488421 -172.771 0.999254 -0.0113377 0.00221491 5.62244 0.781948 -0.00566494 0 0 0.00178583 -172.784 0.00142057 -172.762 0 0 0.00219769 -174.375 1 0 0.000588212 158.524 0.00177215 7.22193 0.00174726 -172.758 0 0 0 0 1.02468e-011 89.9943 1.86155e-014 -82.7615 3.50397e-011 -89.9827 2.49073e-013 -82.7597 3.24035e-007 -178.681 
5336.7 0.488606 -172.603 0.999255 -0.0116045 0.00221475 5.7556 0.781948 -0.00579825 0 0 0.00178651 -172.616 0.00142111 -172.593 0 0 0.00219754 -174.242 1 0 0.000590696 158.09 0.00177283 7.38999 0.00174793 -172.59 0 0 0 0 1.04879e-011 89.9942 1.90608e-014 -82.5931 3.58642e-011 -89.9823 2.5503e-013 -82.5912 3.24038e-007 -178.65 
5462.28 0.4888 -172.431 0.999255 -0.0118775 0.00221459 5.89196 0.781948 -0.0059347 0 0 0.00178722 -172.444 0.00142167 -172.421 0 0 0.00219737 -174.105 1 0 0.000593289 157.65 0.00177353 7.56187 0.00174862 -172.417 0 0 0 0 1.07347e-011 89.9941 1.9517e-014 -82.4208 3.67081e-011 -89.9819 2.61134e-013 -82.4189 3.24041e-007 -178.619 
5590.81 0.489003 -172.255 0.999256 -0.012157 0.00221442 6.03159 0.781948 -0.00607435 0 0 0.00178796 -172.269 0.00142226 -172.245 0 0 0.0021972 -173.966 1 0 0.000595994 157.204 0.00177427 7.73765 0.00174934 -172.241 0 0 0 0 1.09873e-011 89.9939 1.99845e-014 -82.2445 3.75718e-011 -89.9814 2.6739e-013 -82.2426 3.24044e-007 -178.586 
5722.37 0.489215 -172.075 0.999257 -0.0124431 0.00221424 6.17457 0.781949 -0.00621729 0 0 0.00178874 -172.089 0.00142288 -172.064 0 0 0.00219702 -173.823 1 0 0.000598815 156.753 0.00177504 7.91742 0.0017501 -172.061 0 0 0 0 1.12459e-011 89.9938 2.04637e-014 -82.0643 3.84559e-011 -89.981 2.738e-013 -82.0624 3.24048e-007 -178.553 
5857.02 0.489438 -171.891 0.999257 -0.0127359 0.00221405 6.321 0.781949 -0.0063636 0 0 0.00178955 -171.905 0.00142352 -171.88 0 0 0.00219684 -173.676 1 0 0.000601758 156.296 0.00177585 8.10125 0.0017509 -171.876 0 0 0 0 1.15105e-011 89.9936 2.09547e-014 -81.8801 3.93607e-011 -89.9805 2.8037e-013 -81.8781 3.24051e-007 -178.519 
5994.84 0.489671 -171.703 0.999258 -0.0130356 0.00221386 6.47095 0.781949 -0.00651335 0 0 0.00179041 -171.718 0.0014242 -171.692 0 0 0.00219664 -173.526 1 0 0.000604826 155.834 0.0017767 8.28923 0.00175173 -171.688 0 0 0 0 1.17814e-011 89.9935 2.1458e-014 -81.6916 4.02869e-011 -89.9801 2.87104e-013 -81.6896 3.24055e-007 -178.484 
6135.91 0.489915 -171.511 0.999259 -0.0133424 0.00221365 6.62452 0.78195 -0.00666663 0 0 0.0017913 -171.525 0.00142491 -171.499 0 0 0.00219644 -173.373 1 0 0.000608025 155.367 0.00177758 8.48145 0.0017526 -171.495 0 0 0 0 1.20586e-011 89.9933 2.19738e-014 -81.4989 4.12348e-011 -89.9796 2.94006e-013 -81.4969 3.24059e-007 -178.448 
6280.29 0.49017 -171.314 0.99926 -0.0136564 0.00221344 6.7818 0.78195 -0.00682351 0 0 0.00179223 -171.329 0.00142565 -171.302 0 0 0.00219623 -173.215 1 0 0.00061136 154.894 0.00177851 8.67798 0.00175351 -171.298 0 0 0 0 1.23424e-011 89.9932 2.25026e-014 -81.3019 4.22051e-011 -89.9791 3.01081e-013 -81.2998 3.24063e-007 -178.412 
6428.07 0.490438 -171.113 0.999261 -0.0139777 0.00221321 6.94288 0.78195 -0.00698408 0 0 0.00179321 -171.128 0.00142643 -171.1 0 0 0.002196 -173.054 1 0 0.000614836 154.417 0.00177949 8.87893 0.00175447 -171.097 0 0 0 0 1.26328e-011 89.993 2.30446e-014 -81.1005 4.31981e-011 -89.9787 3.08334e-013 -81.0983 3.24068e-007 -178.374 
6579.33 0.490718 -170.907 0.999262 -0.0143066 0.00221298 7.10786 0.781951 -0.00714843 0 0 0.00179424 -170.923 0.00142724 -170.895 0 0 0.00219577 -172.889 1 0 0.000618458 153.935 0.0017805 9.08438 0.00175547 -170.89 0 0 0 0 1.29301e-011 89.9929 2.36003e-014 -80.8945 4.42146e-011 -89.9781 3.15769e-013 -80.8923 3.24072e-007 -178.336 
6734.15 0.491011 -170.697 0.999263 -0.0146433 0.00221273 7.27684 0.781951 -0.00731666 0 0 0.00179531 -170.713 0.00142809 -170.684 0 0 0.00219553 -172.72 1 0 0.000622232 153.448 0.00178157 9.29441 0.00175651 -170.68 0 0 0 0 1.32343e-011 89.9927 2.41701e-014 -80.684 4.52549e-011 -89.9776 3.23392e-013 -80.6817 3.24077e-007 -178.297 
6892.61 0.491318 -170.482 0.999264 -0.0149879 0.00221247 7.44992 0.781951 -0.00748884 0 0 0.00179643 -170.499 0.00142898 -170.469 0 0 0.00219527 -172.547 1 0 0.000626162 152.957 0.00178269 9.50912 0.00175761 -170.464 0 0 0 0 1.35458e-011 89.9925 2.47542e-014 -80.4687 4.63197e-011 -89.9771 3.31208e-013 -80.4664 3.24082e-007 -178.257 
7054.8 0.491639 -170.262 0.999265 -0.0153406 0.00221221 7.6272 0.781952 -0.00766507 0 0 0.00179761 -170.279 0.00142991 -170.249 0 0 0.002195 -172.369 1 0 0.000630256 152.463 0.00178386 9.7286 0.00175876 -170.244 0 0 0 0 1.38645e-011 89.9923 2.53533e-014 -80.2487 4.74096e-011 -89.9766 3.39223e-013 -80.2463 3.24087e-007 -178.216 
7220.81 0.491976 -170.038 0.999266 -0.0157016 0.00221192 7.8088 0.781952 -0.00784545 0 0 0.00179884 -170.055 0.00143089 -170.024 0 0 0.00219473 -172.188 1 0 0.000634519 151.964 0.00178508 9.95295 0.00175996 -170.019 0 0 0 0 1.41908e-011 89.9922 2.59676e-014 -80.0238 4.85251e-011 -89.976 3.47443e-013 -80.0213 3.24093e-007 -178.174 
7390.72 0.492328 -169.808 0.999267 -0.0160711 0.00221163 7.99482 0.781953 -0.00803008 0 0 0.00180013 -169.826 0.00143191 -169.794 0 0 0.00219444 -172.002 1 0 0.000638956 151.461 0.00178636 10.1822 0.00176122 -169.789 0 0 0 0 1.45247e-011 89.992 2.65976e-014 -79.7939 4.96669e-011 -89.9755 3.55872e-013 -79.7914 3.24098e-007 -178.131 
7564.63 0.492697 -169.574 0.999268 -0.0164493 0.00221133 8.18538 0.781953 -0.00821905 0 0 0.00180148 -169.592 0.00143298 -169.559 0 0 0.00219413 -171.811 1 0 0.000643575 150.956 0.0017877 10.4166 0.00176254 -169.554 0 0 0 0 1.48665e-011 89.9918 2.72438e-014 -79.5589 5.08355e-011 -89.9749 3.64519e-013 -79.5564 3.24104e-007 -178.087 
7742.64 0.493083 -169.334 0.99927 -0.0168364 0.00221101 8.38061 0.781954 -0.00841247 0 0 0.00180289 -169.353 0.0014341 -169.319 0 0 0.00219381 -171.616 1 0 0.000648381 150.447 0.00178911 10.6561 0.00176391 -169.314 0 0 0 0 1.52163e-011 89.9916 2.79067e-014 -79.3188 5.20316e-011 -89.9743 3.73388e-013 -79.3162 3.24111e-007 -178.042 
7924.83 0.493487 -169.089 0.999271 -0.0172326 0.00221067 8.58061 0.781954 -0.00861044 0 0 0.00180437 -169.108 0.00143527 -169.073 0 0 0.00219348 -171.416 1 0 0.000653382 149.936 0.00179058 10.9008 0.00176536 -169.069 0 0 0 0 1.55744e-011 89.9914 2.85867e-014 -79.0735 5.32559e-011 -89.9737 3.82487e-013 -79.0708 3.24117e-007 -177.996 
8111.31 0.49391 -168.839 0.999272 -0.0176381 0.00221032 8.78553 0.781955 -0.00881307 0 0 0.00180592 -168.858 0.0014365 -168.823 0 0 0.00219313 -171.211 1 0 0.000658583 149.422 0.00179211 11.1509 0.00176687 -168.818 0 0 0 0 1.59409e-011 89.9912 2.92844e-014 -78.8227 5.45089e-011 -89.9731 3.91822e-013 -78.82 3.24124e-007 -177.949 
8302.18 0.494353 -168.583 0.999274 -0.0180532 0.00220996 8.99548 0.781955 -0.00902048 0 0 0.00180754 -168.603 0.00143778 -168.567 0 0 0.00219277 -171 1 0 0.000663992 148.906 0.00179372 11.4064 0.00176845 -168.562 0 0 0 0 1.6316e-011 89.991 3.00003e-014 -78.5666 5.57914e-011 -89.9724 4.01401e-013 -78.5638 3.24131e-007 -177.901 
8497.53 0.494816 -168.321 0.999275 -0.018478 0.00220958 9.21061 0.781956 -0.00923276 0 0 0.00180923 -168.342 0.00143913 -168.305 0 0 0.00219239 -170.785 1 0 0.000669616 148.389 0.00179541 11.6675 0.0017701 -168.3 0 0 0 0 1.66999e-011 89.9908 3.07349e-014 -78.3048 5.71041e-011 -89.9718 4.1123e-013 -78.302 3.24139e-007 -177.851 
8697.49 0.495301 -168.054 0.999277 -0.0189129 0.00220918 9.43104 0.781957 -0.00945004 0 0 0.00181101 -168.075 0.00144054 -168.037 0 0 0.002192 -170.565 1 0 0.000675462 147.87 0.00179717 11.9341 0.00177184 -168.032 0 0 0 0 1.70929e-011 89.9905 3.14889e-014 -78.0374 5.84477e-011 -89.9711 4.21319e-013 -78.0346 3.24147e-007 -177.801 
8902.15 0.495809 -167.782 0.999279 -0.0193579 0.00220876 9.65693 0.781957 -0.00967244 0 0 0.00181287 -167.803 0.00144201 -167.764 0 0 0.00219159 -170.339 1 0 0.000681537 147.35 0.00179902 12.2065 0.00177365 -167.759 0 0 0 0 1.74952e-011 89.9903 3.22628e-014 -77.7643 5.98229e-011 -89.9704 4.31674e-013 -77.7614 3.24155e-007 -177.749 
9111.63 0.49634 -167.503 0.99928 -0.0198135 0.00220833 9.88843 0.781958 -0.00990007 0 0 0.00181481 -167.525 0.00144355 -167.485 0 0 0.00219116 -170.107 1 0 0.000687849 146.829 0.00180095 12.4847 0.00177555 -167.48 0 0 0 0 1.79069e-011 89.9901 3.30573e-014 -77.4854 6.12304e-011 -89.9697 4.42304e-013 -77.4823 3.24164e-007 -177.696 
9326.03 0.496896 -167.219 0.999282 -0.0202798 0.00220788 10.1257 0.781959 -0.0101331 0 0 0.00181684 -167.241 0.00144516 -167.2 0 0 0.00219071 -169.87 1 0 0.000694406 146.308 0.00180297 12.7689 0.00177753 -167.195 0 0 0 0 1.83282e-011 89.9899 3.3873e-014 -77.2004 6.2671e-011 -89.969 4.53218e-013 -77.1974 3.24173e-007 -177.642 
9545.48 0.497477 -166.928 0.999284 -0.020757 0.0022074 10.3688 0.781959 -0.0103715 0 0 0.00181897 -166.951 0.00144685 -166.909 0 0 0.00219024 -169.626 1 0 0.000701216 145.787 0.00180509 13.059 0.00177961 -166.904 0 0 0 0 1.87595e-011 89.9896 3.47105e-014 -76.9095 6.41456e-011 -89.9683 4.64425e-013 -76.9063 3.24183e-007 -177.586 
9770.1 0.498086 -166.632 0.999286 -0.0212455 0.00220691 10.6181 0.78196 -0.0106156 0 0 0.0018212 -166.655 0.00144862 -166.612 0 0 0.00218975 -169.377 1 0 0.000708287 145.266 0.0018073 13.3553 0.00178178 -166.607 0 0 0 0 1.9201e-011 89.9894 3.55707e-014 -76.6124 6.56548e-011 -89.9675 4.75934e-013 -76.6092 3.24193e-007 -177.53 
10000 0.498723 -166.329 0.999288 -0.0217455 0.0022064 10.8735 0.781961 -0.0108654 0 0 0.00182353 -166.353 0.00145046 -166.309 0 0 0.00218924 -169.122 1 0 0.000715627 144.747 0.00180962 13.6578 0.00178406 -166.303 0 0 0 0 1.96528e-011 89.9891 3.64541e-014 -76.3091 6.71995e-011 -89.9668 4.87754e-013 -76.3058 3.24203e-007 -177.472 
10235.3 0.499389 -166.02 0.999291 -0.0222572 0.00220586 11.1354 0.781962 -0.0111212 0 0 0.00182597 -166.045 0.0014524 -165.999 0 0 0.00218871 -168.86 1 0 0.000723244 144.229 0.00181204 13.9666 0.00178644 -165.993 0 0 0 0 2.01153e-011 89.9889 3.73617e-014 -75.9994 6.87805e-011 -89.966 4.99897e-013 -75.9961 3.24214e-007 -177.412 
10476.2 0.500086 -165.704 0.999293 -0.022781 0.00220531 11.4039 0.781963 -0.0113829 0 0 0.00182852 -165.73 0.00145442 -165.683 0 0 0.00218815 -168.591 1 0 0.000731148 143.712 0.00181458 14.2818 0.00178893 -165.677 0 0 0 0 2.05887e-011 89.9886 3.82941e-014 -75.6833 7.03987e-011 -89.9652 5.12373e-013 -75.6799 3.24226e-007 -177.351 
10722.7 0.500816 -165.382 0.999295 -0.0233171 0.00220472 11.6792 0.781964 -0.0116508 0 0 0.00183119 -165.408 0.00145654 -165.361 0 0 0.00218758 -168.316 1 0 0.000739347 143.198 0.00181723 14.6035 0.00179153 -165.354 0 0 0 0 2.10732e-011 89.9883 3.92522e-014 -75.3607 7.2055e-011 -89.9644 5.25193e-013 -75.3572 3.24238e-007 -177.289 
10975 0.501578 -165.053 0.999298 -0.0238659 0.00220412 11.9614 0.781965 -0.011925 0 0 0.00183398 -165.08 0.00145875 -165.032 0 0 0.00218698 -168.033 1 0 0.00074785 142.686 0.00182 14.9317 0.00179426 -165.025 0 0 0 0 2.15691e-011 89.9881 4.02369e-014 -75.0315 7.37503e-011 -89.9635 5.38369e-013 -75.0279 3.2425e-007 -177.225 
11233.2 0.502376 -164.718 0.999301 -0.0244275 0.00220349 12.2508 0.781966 -0.0122057 0 0 0.0018369 -164.745 0.00146106 -164.696 0 0 0.00218635 -167.744 1 0 0.000756667 142.177 0.0018229 15.2667 0.00179711 -164.689 0 0 0 0 2.20766e-011 89.9878 4.12491e-014 -74.6956 7.54854e-011 -89.9627 5.51912e-013 -74.6919 3.24264e-007 -177.16 
11497.6 0.503211 -164.376 0.999303 -0.0250024 0.00220283 12.5476 0.781967 -0.0124929 0 0 0.00183995 -164.404 0.00146349 -164.353 0 0 0.0021857 -167.447 1 0 0.000765807 141.672 0.00182594 15.6084 0.00180009 -164.346 0 0 0 0 2.25961e-011 89.9875 4.22897e-014 -74.3529 7.72613e-011 -89.9618 5.65836e-013 -74.3491 3.24277e-007 -177.093 
11768.1 0.504084 -164.027 0.999306 -0.0255908 0.00220215 12.852 0.781968 -0.012787 0 0 0.00184315 -164.056 0.00146602 -164.003 0 0 0.00218502 -167.142 1 0 0.00077528 141.171 0.00182911 15.9569 0.00180321 -163.996 0 0 0 0 2.31279e-011 89.9872 4.33597e-014 -74.0033 7.9079e-011 -89.9609 5.80153e-013 -73.9995 3.24292e-007 -177.025 
12045 0.504997 -163.671 0.999309 -0.0261931 0.00220144 13.1642 0.781969 -0.0130879 0 0 0.00184649 -163.7 0.00146867 -163.647 0 0 0.00218431 -166.83 1 0 0.000785095 140.673 0.00183243 16.3124 0.00180647 -163.64 0 0 0 0 2.36721e-011 89.9869 4.44602e-014 -73.6467 8.09394e-011 -89.96 5.94878e-013 -73.6428 3.24307e-007 -176.955 
12328.5 0.505951 -163.308 0.999313 -0.0268096 0.0022007 13.4844 0.781971 -0.013396 0 0 0.00184998 -163.338 0.00147144 -163.283 0 0 0.00218358 -166.509 1 0 0.000795263 140.181 0.0018359 16.675 0.00180988 -163.276 0 0 0 0 2.42292e-011 89.9866 4.55922e-014 -73.2831 8.28436e-011 -89.959 6.10025e-013 -73.2791 3.24323e-007 -176.883 
12618.6 0.506949 -162.938 0.999316 -0.0274405 0.00219993 13.813 0.781972 -0.0137113 0 0 0.00185363 -162.969 0.00147433 -162.912 0 0 0.00218281 -166.181 1 0 0.000805794 139.694 0.00183953 17.0446 0.00181344 -162.905 0 0 0 0 2.47994e-011 89.9863 4.67568e-014 -72.9123 8.47925e-011 -89.9581 6.25609e-013 -72.9083 3.2434e-007 -176.81 
12915.5 0.507993 -162.561 0.99932 -0.0280863 0.00219913 14.1501 0.781973 -0.014034 0 0 0.00185745 -162.592 0.00147736 -162.534 0 0 0.00218202 -165.843 1 0 0.000816699 139.212 0.00184333 17.4213 0.00181717 -162.527 0 0 0 0 2.5383e-011 89.986 4.79554e-014 -72.5344 8.67873e-011 -89.9571 6.41646e-013 -72.5303 3.24357e-007 -176.735 
13219.4 0.509084 -162.176 0.999323 -0.0287474 0.0021983 14.4959 0.781975 -0.0143643 0 0 0.00186144 -162.209 0.00148052 -162.149 0 0 0.0021812 -165.497 1 0 0.000827989 138.737 0.0018473 17.8053 0.00182106 -162.142 0 0 0 0 2.59803e-011 89.9856 4.9189e-014 -72.1491 8.8829e-011 -89.9561 6.58152e-013 -72.145 3.24376e-007 -176.658 
13530.5 0.510224 -161.784 0.999327 -0.0294239 0.00219744 14.8509 0.781976 -0.0147024 0 0 0.00186561 -161.817 0.00148383 -161.757 0 0 0.00218034 -165.142 1 0 0.000839675 138.268 0.00185144 18.1967 0.00182514 -161.749 0 0 0 0 2.65917e-011 89.9853 5.0459e-014 -71.7565 9.09187e-011 -89.9551 6.75145e-013 -71.7523 3.24395e-007 -176.58 
13848.9 0.511416 -161.385 0.999331 -0.0301164 0.00219654 15.2151 0.781978 -0.0150485 0 0 0.00186997 -161.419 0.00148729 -161.357 0 0 0.00217945 -164.778 1 0 0.000851768 137.806 0.00185578 18.5954 0.00182939 -161.349 0 0 0 0 2.72175e-011 89.985 5.17667e-014 -71.3565 9.30575e-011 -89.954 6.92643e-013 -71.3522 3.24415e-007 -176.499 
14174.7 0.512662 -160.978 0.999336 -0.0308253 0.00219562 15.589 0.78198 -0.0154027 0 0 0.00187453 -161.013 0.00149091 -160.949 0 0 0.00217853 -164.404 1 0 0.00086428 137.351 0.00186031 19.0015 0.00183384 -160.941 0 0 0 0 2.7858e-011 89.9846 5.31136e-014 -70.9491 9.52467e-011 -89.9529 7.10666e-013 -70.9446 3.24436e-007 -176.417 
14508.3 0.513964 -160.564 0.99934 -0.0315508 0.00219465 15.9729 0.781981 -0.0157652 0 0 0.0018793 -160.6 0.00149468 -160.534 0 0 0.00217758 -164.02 1 0 0.000877223 136.904 0.00186504 19.4151 0.00183849 -160.526 0 0 0 0 2.85136e-011 89.9842 5.45011e-014 -70.5341 9.74872e-011 -89.9518 7.29232e-013 -70.5296 3.24458e-007 -176.333 
14849.7 0.515324 -160.142 0.999345 -0.0322934 0.00219366 16.367 0.781983 -0.0161363 0 0 0.00188427 -160.179 0.00149863 -160.111 0 0 0.00217659 -163.625 1 0 0.00089061 136.466 0.00186999 19.8363 0.00184335 -160.103 0 0 0 0 2.91846e-011 89.9839 5.59309e-014 -70.1115 9.97805e-011 -89.9507 7.48364e-013 -70.1069 3.24481e-007 -176.247 
15199.1 0.516745 -159.713 0.99935 -0.0330534 0.00219263 16.7716 0.781985 -0.0165161 0 0 0.00188947 -159.75 0.00150276 -159.681 0 0 0.00217557 -163.221 1 0 0.000904453 136.035 0.00187516 20.265 0.00184843 -159.673 0 0 0 0 2.98715e-011 89.9835 5.74046e-014 -69.6812 1.02128e-010 -89.9495 7.68082e-013 -69.6766 3.24505e-007 -176.159 
15556.8 0.51823 -159.276 0.999355 -0.0338314 0.00219157 17.1872 0.781987 -0.0169049 0 0 0.00189491 -159.314 0.00150706 -159.243 0 0 0.00217451 -162.805 1 0 0.000918765 135.614 0.00188056 20.7014 0.00185373 -159.235 0 0 0 0 3.05744e-011 89.9831 5.89238e-014 -69.2434 1.0453e-010 -89.9483 7.88411e-013 -69.2386 3.24531e-007 -176.068 
15922.8 0.519781 -158.831 0.99936 -0.0346277 0.00219047 17.614 0.781989 -0.0173029 0 0 0.00190058 -158.871 0.00151156 -158.798 0 0 0.00217342 -162.378 1 0 0.00093356 135.202 0.0018862 21.1454 0.00185927 -158.789 0 0 0 0 3.1294e-011 89.9827 6.04904e-014 -68.7978 1.06989e-010 -89.9471 8.09374e-013 -68.793 3.24557e-007 -175.976 
16297.5 0.521401 -158.379 0.999366 -0.0354428 0.00218933 18.0525 0.781991 -0.0177102 0 0 0.00190651 -158.419 0.00151627 -158.344 0 0 0.00217229 -161.939 1 0 0.000948851 134.799 0.00189209 21.597 0.00186506 -158.336 0 0 0 0 3.20305e-011 89.9823 6.21064e-014 -68.3445 1.09505e-010 -89.9459 8.30996e-013 -68.3396 3.24585e-007 -175.882 
16681 0.523093 -157.919 0.999372 -0.036277 0.00218816 18.503 0.781994 -0.0181271 0 0 0.0019127 -157.96 0.00152117 -157.883 0 0 0.00217113 -161.488 1 0 0.000964652 134.407 0.00189824 22.0564 0.0018711 -157.874 0 0 0 0 3.27843e-011 89.9819 6.37736e-014 -67.8834 1.12081e-010 -89.9446 8.53306e-013 -67.8784 3.24614e-007 -175.785 
17073.5 0.52486 -157.451 0.999378 -0.0371309 0.00218695 18.9659 0.781996 -0.0185538 0 0 0.00191916 -157.493 0.0015263 -157.415 0 0 0.00216993 -161.025 1 0 0.00098098 134.025 0.00190466 22.5234 0.00187741 -157.405 0 0 0 0 3.35558e-011 89.9814 6.54942e-014 -67.4146 1.14717e-010 -89.9433 8.76329e-013 -67.4095 3.24645e-007 -175.686 
