f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
3.76494 3.28553e-007 90 1 0 607.833 179.995 0.0392953 -0.00635965 1 0 1.0583 0.00025502 0.406198 -0.000240851 0 0 2.19243 179.995 1.79358 179.995 0 0 1.05008 -180 1 0 1.04397 0.000249201 2.17561 -0.00518539 2.14495 179.995 0 0 0 0 0 0 3.84357e-015 89.9998 1.69714e-014 -90.0052 6.24755e-014 -89.9998 2.23606e-013 -90.0052 0.000245766 -0.00522089 
3.85353 3.36284e-007 90 1 0 607.833 179.995 0.0392953 -0.0065093 1 0 1.0583 0.000261021 0.406198 -0.000246518 0 0 2.19243 179.995 1.79358 179.995 0 0 1.05008 -180 1 0 1.04397 0.000255065 2.17561 -0.0053074 2.14495 179.995 0 0 0 0 0 0 3.93402e-015 89.9998 1.73708e-014 -90.0053 6.39456e-014 -89.9998 2.28868e-013 -90.0053 0.000245766 -0.00534374 
3.94421 3.44197e-007 90 1 0 607.833 179.995 0.0392953 -0.00666247 1 0 1.0583 0.000267163 0.406198 -0.000252319 0 0 2.19243 179.995 1.79358 179.995 0 0 1.05008 -180 1 0 1.04397 0.000261067 2.17561 -0.00543229 2.14495 179.995 0 0 0 0 0 0 4.02659e-015 89.9997 1.77795e-014 -90.0054 6.54503e-014 -89.9998 2.34253e-013 -90.0054 0.000245766 -0.00546949 
4.03702 3.52296e-007 90 1 0 607.833 179.994 0.0392953 -0.00681924 1 0 1.0583 0.00027345 0.406198 -0.000258256 0 0 2.19243 179.994 1.79358 179.994 0 0 1.05008 -180 1 0 1.04397 0.000267211 2.17561 -0.00556012 2.14495 179.994 0 0 0 0 0 0 4.12134e-015 89.9997 1.81979e-014 -90.0055 6.69904e-014 -89.9998 2.39765e-013 -90.0055 0.000245766 -0.00559819 
4.13201 3.60586e-007 90 1 0 607.833 179.994 0.0392953 -0.00697971 1 0 1.0583 0.000279885 0.406198 -0.000264333 0 0 2.19243 179.994 1.79358 179.994 0 0 1.05008 -180 1 0 1.04397 0.000273498 2.17561 -0.00569096 2.14495 179.994 0 0 0 0 0 0 4.21832e-015 89.9997 1.86261e-014 -90.0057 6.85668e-014 -89.9998 2.45407e-013 -90.0057 0.000245766 -0.00572992 
4.22924 3.69071e-007 90 1 0 607.833 179.994 0.0392953 -0.00714395 1 0 1.0583 0.000286471 0.406198 -0.000270554 0 0 2.19243 179.994 1.79358 179.994 0 0 1.05008 -180 1 0 1.04397 0.000279934 2.17561 -0.00582487 2.14495 179.994 0 0 0 0 0 0 4.31758e-015 89.9997 1.90644e-014 -90.0058 7.01802e-014 -89.9998 2.51182e-013 -90.0058 0.000245766 -0.00586475 
4.32876 3.77756e-007 90 1 0 607.833 179.994 0.0392953 -0.00731205 1 0 1.0583 0.000293212 0.406198 -0.00027692 0 0 2.19243 179.994 1.79358 179.994 0 0 1.05008 -180 1 0 1.04397 0.000286521 2.17561 -0.00596193 2.14495 179.994 0 0 0 0 0 0 4.41917e-015 89.9997 1.9513e-014 -90.0059 7.18316e-014 -89.9998 2.57092e-013 -90.0059 0.000245766 -0.00600275 
4.43062 3.86645e-007 90 1 0 607.833 179.994 0.0392953 -0.00748411 1 0 1.0583 0.000300111 0.406198 -0.000283436 0 0 2.19243 179.994 1.79358 179.994 0 0 1.05008 -180 1 0 1.04397 0.000293263 2.17561 -0.00610222 2.14495 179.994 0 0 0 0 0 0 4.52316e-015 89.9997 1.99722e-014 -90.0061 7.35219e-014 -89.9998 2.63142e-013 -90.0061 0.000245766 -0.006144 
4.53488 3.95743e-007 90 1 0 607.833 179.994 0.0392953 -0.00766022 1 0 1.0583 0.000307173 0.406198 -0.000290106 0 0 2.19243 179.994 1.79358 179.994 0 0 1.05008 -180 1 0 1.04397 0.000300164 2.17561 -0.00624582 2.14495 179.994 0 0 0 0 0 0 4.6296e-015 89.9997 2.04421e-014 -90.0062 7.5252e-014 -89.9998 2.69334e-013 -90.0062 0.000245766 -0.00628858 
4.64159 4.05055e-007 90 1 0 607.833 179.994 0.0392953 -0.00784047 1 0 1.0583 0.000314401 0.406198 -0.000296932 0 0 2.19243 179.994 1.79358 179.994 0 0 1.05008 -180 1 0 1.04397 0.000307227 2.17561 -0.00639279 2.14495 179.994 0 0 0 0 0 0 4.73854e-015 89.9997 2.09232e-014 -90.0064 7.70227e-014 -89.9998 2.75672e-013 -90.0064 0.000245766 -0.00643656 
4.75081 4.14586e-007 90 1 0 607.833 179.993 0.0392953 -0.00802497 1 0 1.0583 0.000321799 0.406198 -0.000303919 0 0 2.19243 179.993 1.79358 179.993 0 0 1.05008 -180 1 0 1.04397 0.000314457 2.17561 -0.00654322 2.14495 179.993 0 0 0 0 0 0 4.85004e-015 89.9997 2.14155e-014 -90.0065 7.88351e-014 -89.9998 2.82159e-013 -90.0065 0.000245766 -0.00658801 
4.8626 4.24342e-007 90 1 0 607.833 179.993 0.0392953 -0.0082138 1 0 1.0583 0.000329372 0.406198 -0.000311071 0 0 2.19243 179.993 1.79358 179.993 0 0 1.05008 -180 1 0 1.04397 0.000321856 2.17561 -0.00669718 2.14495 179.993 0 0 0 0 0 0 4.96416e-015 89.9997 2.19194e-014 -90.0067 8.06902e-014 -89.9998 2.88798e-013 -90.0067 0.000245766 -0.00674304 
4.97702 4.34327e-007 90 1 0 607.833 179.993 0.0392953 -0.00840708 1 0 1.0583 0.000337122 0.406198 -0.000318391 0 0 2.19243 179.993 1.79358 179.993 0 0 1.05008 -180 1 0 1.04397 0.00032943 2.17561 -0.00685478 2.14495 179.993 0 0 0 0 0 0 5.08098e-015 89.9997 2.24352e-014 -90.0068 8.25889e-014 -89.9998 2.95594e-013 -90.0068 0.000245766 -0.00690171 
5.09414 4.44547e-007 90 1 0 607.833 179.993 0.0392953 -0.00860491 1 0 1.0583 0.000345055 0.406198 -0.000325883 0 0 2.19243 179.993 1.79358 179.993 0 0 1.05008 -180 1 0 1.04397 0.000337181 2.17561 -0.00701608 2.14495 179.993 0 0 0 0 0 0 5.20054e-015 89.9997 2.29632e-014 -90.007 8.45323e-014 -89.9998 3.02549e-013 -90.007 0.000245766 -0.00706411 
5.21401 4.55008e-007 90 1 0 607.833 179.993 0.0392953 -0.00880739 1 0 1.0583 0.000353174 0.406198 -0.000333551 0 0 2.19243 179.993 1.79358 179.993 0 0 1.05008 -180 1 0 1.04397 0.000345116 2.17561 -0.00718117 2.14495 179.993 0 0 0 0 0 0 5.32291e-015 89.9997 2.35035e-014 -90.0071 8.65215e-014 -89.9998 3.09669e-013 -90.0071 0.000245766 -0.00723034 
5.3367 4.65715e-007 90 1 0 607.833 179.993 0.0392953 -0.00901464 1 0 1.0583 0.000361485 0.406198 -0.0003414 0 0 2.19243 179.993 1.79358 179.993 0 0 1.05008 -180 1 0 1.04397 0.000353237 2.17561 -0.00735015 2.14495 179.993 0 0 0 0 0 0 5.44816e-015 89.9997 2.40566e-014 -90.0073 8.85574e-014 -89.9998 3.16956e-013 -90.0073 0.000245766 -0.00740048 
5.46228 4.76674e-007 90 1 0 607.833 179.992 0.0392953 -0.00922676 1 0 1.0583 0.000369991 0.406198 -0.000349433 0 0 2.19243 179.992 1.79358 179.993 0 0 1.05008 -180 1 0 1.04397 0.000361549 2.17561 -0.00752311 2.14495 179.993 0 0 0 0 0 0 5.57637e-015 89.9997 2.46226e-014 -90.0075 9.06412e-014 -89.9998 3.24414e-013 -90.0075 0.000245766 -0.00757462 
5.59081 4.8789e-007 90 1 0 607.833 179.992 0.0392953 -0.00944388 1 0 1.0583 0.000378697 0.406198 -0.000357656 0 0 2.19243 179.992 1.79358 179.992 0 0 1.05008 -180 1 0 1.04397 0.000370056 2.17561 -0.00770013 2.14495 179.992 0 0 0 0 0 0 5.70758e-015 89.9996 2.5202e-014 -90.0077 9.27741e-014 -89.9998 3.32048e-013 -90.0077 0.000245766 -0.00775285 
5.72237 4.99371e-007 90 1 0 607.833 179.992 0.0392953 -0.0096661 1 0 1.0583 0.000387608 0.406198 -0.000366072 0 0 2.19243 179.992 1.79358 179.992 0 0 1.05008 -180 1 0 1.04397 0.000378764 2.17561 -0.00788133 2.14495 179.992 0 0 0 0 0 0 5.84189e-015 89.9996 2.57951e-014 -90.0078 9.49572e-014 -89.9998 3.39861e-013 -90.0078 0.000245766 -0.00793529 
5.85702 5.11121e-007 90 1 0 607.833 179.992 0.0392953 -0.00989356 1 0 1.0583 0.000396729 0.406198 -0.000374686 0 0 2.19243 179.992 1.79358 179.992 0 0 1.05008 -180 1 0 1.04397 0.000387677 2.17561 -0.00806678 2.14495 179.992 0 0 0 0 0 0 5.97935e-015 89.9996 2.6402e-014 -90.008 9.71916e-014 -89.9998 3.47858e-013 -90.008 0.000245766 -0.00812201 
5.99484 5.23149e-007 90 1 0 607.833 179.992 0.0392953 -0.0101264 1 0 1.0583 0.000406065 0.406198 -0.000383503 0 0 2.19243 179.992 1.79358 179.992 0 0 1.05008 -180 1 0 1.04397 0.000396799 2.17561 -0.0082566 2.14495 179.992 0 0 0 0 0 0 6.12005e-015 89.9996 2.70233e-014 -90.0082 9.94787e-014 -89.9998 3.56044e-013 -90.0082 0.000245766 -0.00831313 
6.13591 5.35459e-007 90 1 0 607.833 179.992 0.0392953 -0.0103646 1 0 1.0583 0.00041562 0.406198 -0.000392527 0 0 2.19243 179.992 1.79358 179.992 0 0 1.05008 -180 1 0 1.04397 0.000406136 2.17561 -0.00845089 2.14495 179.992 0 0 0 0 0 0 6.26406e-015 89.9996 2.76592e-014 -90.0084 1.01819e-013 -89.9997 3.64422e-013 -90.0084 0.000245766 -0.00850875 
6.28029 5.48059e-007 90 1 0 607.833 179.991 0.0392953 -0.0106085 1 0 1.0583 0.0004254 0.406198 -0.000401763 0 0 2.19243 179.991 1.79358 179.991 0 0 1.05008 -180 1 0 1.04397 0.000415693 2.17561 -0.00864975 2.14495 179.991 0 0 0 0 0 0 6.41146e-015 89.9996 2.831e-014 -90.0086 1.04215e-013 -89.9997 3.72997e-013 -90.0086 0.000245766 -0.00870897 
6.42807 5.60955e-007 90 1 0 607.833 179.991 0.0392953 -0.0108582 1 0 1.0583 0.00043541 0.406198 -0.000411217 0 0 2.19243 179.991 1.79358 179.991 0 0 1.05008 -180 1 0 1.04397 0.000425475 2.17561 -0.00885328 2.14495 179.991 0 0 0 0 0 0 6.56233e-015 89.9996 2.89762e-014 -90.0088 1.06668e-013 -89.9997 3.81774e-013 -90.0088 0.000245766 -0.0089139 
6.57933 5.74155e-007 90 1 0 607.833 179.991 0.0392953 -0.0111137 1 0 1.0583 0.000445655 0.406198 -0.000420894 0 0 2.19243 179.991 1.79358 179.991 0 0 1.05008 -180 1 0 1.04397 0.000435487 2.17561 -0.00906161 2.14495 179.991 0 0 0 0 0 0 6.71675e-015 89.9996 2.96581e-014 -90.009 1.09178e-013 -89.9997 3.90758e-013 -90.009 0.000245766 -0.00912365 
6.73415 5.87666e-007 90 1 0 607.833 179.991 0.0392953 -0.0113752 1 0 1.0583 0.000456142 0.406198 -0.000430798 0 0 2.19243 179.991 1.79358 179.991 0 0 1.05008 -180 1 0 1.04397 0.000445734 2.17561 -0.00927484 2.14495 179.991 0 0 0 0 0 0 6.8748e-015 89.9996 3.03559e-014 -90.0092 1.11747e-013 -89.9997 3.99953e-013 -90.0092 0.000245766 -0.00933834 
6.89261 6.01494e-007 90 1 0 607.833 179.991 0.0392953 -0.0116429 1 0 1.0583 0.000466876 0.406198 -0.000440935 0 0 2.19243 179.991 1.79358 179.991 0 0 1.05008 -180 1 0 1.04397 0.000456223 2.17561 -0.00949309 2.14495 179.991 0 0 0 0 0 0 7.03657e-015 89.9996 3.10702e-014 -90.0094 1.14376e-013 -89.9997 4.09364e-013 -90.0094 0.000245766 -0.00955808 
7.0548 6.15648e-007 90 1 0 607.833 179.99 0.0392953 -0.0119168 1 0 1.0583 0.000477862 0.406198 -0.00045131 0 0 2.19243 179.99 1.79358 179.99 0 0 1.05008 -180 1 0 1.04397 0.000466958 2.17561 -0.00971647 2.14495 179.99 0 0 0 0 0 0 7.20215e-015 89.9995 3.18014e-014 -90.0097 1.17068e-013 -89.9997 4.18997e-013 -90.0097 0.000245766 -0.00978299 
7.22081 6.30134e-007 90 1 0 607.833 179.99 0.0392953 -0.0121972 1 0 1.0583 0.000489106 0.406198 -0.00046193 0 0 2.19243 179.99 1.79358 179.99 0 0 1.05008 -180 1 0 1.04397 0.000477946 2.17561 -0.00994511 2.14495 179.99 0 0 0 0 0 0 7.37163e-015 89.9995 3.25497e-014 -90.0099 1.19822e-013 -89.9997 4.28856e-013 -90.0099 0.000245766 -0.0100132 
7.39072 6.44962e-007 90 1 0 607.833 179.99 0.0392953 -0.0124843 1 0 1.0583 0.000500615 0.406198 -0.0004728 0 0 2.19243 179.99 1.79358 179.99 0 0 1.05008 -179.999 1 0 1.04397 0.000489193 2.17561 -0.0101791 2.14495 179.99 0 0 0 0 0 0 7.54509e-015 89.9995 3.33156e-014 -90.0101 1.22642e-013 -89.9997 4.38947e-013 -90.0101 0.000245766 -0.0102488 
7.56463 6.60139e-007 90 1 0 607.833 179.99 0.0392953 -0.012778 1 0 1.0583 0.000512395 0.406198 -0.000483925 0 0 2.19243 179.99 1.79358 179.99 0 0 1.05008 -179.999 1 0 1.04397 0.000500704 2.17561 -0.0104186 2.14495 179.99 0 0 0 0 0 0 7.72263e-015 89.9995 3.40996e-014 -90.0104 1.25528e-013 -89.9997 4.49276e-013 -90.0104 0.000245766 -0.01049 
7.74264 6.75673e-007 90 1 0 607.833 179.989 0.0392953 -0.0130787 1 0 1.0583 0.000524453 0.406198 -0.000495313 0 0 2.19243 179.989 1.79358 179.989 0 0 1.05008 -179.999 1 0 1.04397 0.000512486 2.17561 -0.0106638 2.14495 179.989 0 0 0 0 0 0 7.90435e-015 89.9995 3.4902e-014 -90.0106 1.28482e-013 -89.9997 4.59848e-013 -90.0106 0.000245766 -0.0107368 
7.92483 6.91572e-007 90 1 0 607.833 179.989 0.0392953 -0.0133865 1 0 1.0583 0.000536794 0.406198 -0.000506968 0 0 2.19243 179.989 1.79358 179.989 0 0 1.05008 -179.999 1 0 1.04397 0.000524545 2.17561 -0.0109147 2.14495 179.989 0 0 0 0 0 0 8.09035e-015 89.9995 3.57232e-014 -90.0109 1.31505e-013 -89.9997 4.70669e-013 -90.0109 0.000245766 -0.0109895 
8.11131 7.07845e-007 90 1 0 607.833 179.989 0.0392953 -0.0137014 1 0 1.0583 0.000549425 0.406198 -0.000518897 0 0 2.19243 179.989 1.79358 179.989 0 0 1.05008 -179.999 1 0 1.04397 0.000536888 2.17561 -0.0111716 2.14495 179.989 0 0 0 0 0 0 8.28073e-015 89.9995 3.65638e-014 -90.0111 1.34599e-013 -89.9997 4.81744e-013 -90.0111 0.000245766 -0.0112481 
8.30218 7.24502e-007 90 1 0 607.833 179.989 0.0392953 -0.0140239 1 0 1.0583 0.000562353 0.406198 -0.000531108 0 0 2.19243 179.989 1.79358 179.989 0 0 1.05008 -179.999 1 0 1.04397 0.000549522 2.17561 -0.0114345 2.14495 179.989 0 0 0 0 0 0 8.47558e-015 89.9995 3.74242e-014 -90.0114 1.37767e-013 -89.9997 4.9308e-013 -90.0114 0.000245766 -0.0115127 
8.49753 7.4155e-007 90 1 0 607.833 179.988 0.0392953 -0.0143539 1 0 1.0583 0.000575586 0.406198 -0.000543605 0 0 2.19243 179.988 1.79358 179.988 0 0 1.05008 -179.999 1 0 1.04397 0.000562453 2.17561 -0.0117035 2.14495 179.988 0 0 0 0 0 0 8.67502e-015 89.9995 3.83048e-014 -90.0116 1.41008e-013 -89.9997 5.04683e-013 -90.0116 0.000245766 -0.0117836 
8.69749 7.58999e-007 90 1 0 607.833 179.988 0.0392953 -0.0146916 1 0 1.0583 0.00058913 0.406198 -0.000556397 0 0 2.19243 179.988 1.79358 179.988 0 0 1.05008 -179.999 1 0 1.04397 0.000575688 2.17561 -0.0119789 2.14495 179.988 0 0 0 0 0 0 8.87915e-015 89.9994 3.92062e-014 -90.0119 1.44326e-013 -89.9996 5.16559e-013 -90.0119 0.000245766 -0.0120609 
8.90215 7.76859e-007 90 1 0 607.833 179.988 0.0392953 -0.0150373 1 0 1.0583 0.000602993 0.406198 -0.000569489 0 0 2.19243 179.988 1.79358 179.988 0 0 1.05008 -179.999 1 0 1.04397 0.000589234 2.17561 -0.0122608 2.14495 179.988 0 0 0 0 0 0 9.08809e-015 89.9994 4.01288e-014 -90.0122 1.47723e-013 -89.9996 5.28714e-013 -90.0122 0.000245766 -0.0123447 
9.11163 7.9514e-007 90 1 0 607.833 179.987 0.0392953 -0.0153912 1 0 1.0583 0.000617182 0.406198 -0.00058289 0 0 2.19243 179.987 1.79358 179.988 0 0 1.05008 -179.999 1 0 1.04397 0.000603099 2.17561 -0.0125493 2.14495 179.988 0 0 0 0 0 0 9.30194e-015 89.9994 4.1073e-014 -90.0125 1.51199e-013 -89.9996 5.41155e-013 -90.0125 0.000245766 -0.0126352 
9.32603 8.1385e-007 90 1 0 607.833 179.987 0.0392953 -0.0157533 1 0 1.0583 0.000631705 0.406198 -0.000596606 0 0 2.19243 179.987 1.79358 179.987 0 0 1.05008 -179.999 1 0 1.04397 0.000617291 2.17561 -0.0128446 2.14495 179.987 0 0 0 0 0 0 9.52082e-015 89.9994 4.20395e-014 -90.0128 1.54757e-013 -89.9996 5.53889e-013 -90.0128 0.000245766 -0.0129325 
9.54548 8.33001e-007 90 1 0 607.833 179.987 0.0392953 -0.016124 1 0 1.0583 0.00064657 0.406198 -0.000610645 0 0 2.19243 179.987 1.79358 179.987 0 0 1.05008 -179.999 1 0 1.04397 0.000631816 2.17561 -0.0131468 2.14495 179.987 0 0 0 0 0 0 9.74486e-015 89.9994 4.30288e-014 -90.0131 1.58398e-013 -89.9996 5.66922e-013 -90.0131 0.000245766 -0.0132369 
9.7701 8.52602e-007 90 1 0 607.833 179.987 0.0392953 -0.0165034 1 0 1.0583 0.000661784 0.406198 -0.000625014 0 0 2.19243 179.987 1.79358 179.987 0 0 1.05008 -179.999 1 0 1.04397 0.000646684 2.17561 -0.0134562 2.14495 179.987 0 0 0 0 0 0 9.97416e-015 89.9994 4.40413e-014 -90.0134 1.62125e-013 -89.9996 5.80263e-013 -90.0134 0.000245766 -0.0135483 
10 8.72665e-007 90 1 0 607.833 179.986 0.0392953 -0.0168918 1 0 1.0583 0.000677357 0.406198 -0.000639721 0 0 2.19243 179.986 1.79358 179.986 0 0 1.05008 -179.999 1 0 1.04397 0.000661901 2.17561 -0.0137728 2.14495 179.986 0 0 0 0 0 0 1.02089e-014 89.9994 4.50776e-014 -90.0137 1.6594e-013 -89.9996 5.93917e-013 -90.0137 0.000245766 -0.0138671 
10.2353 8.93199e-007 90 1 0 607.833 179.986 0.0392953 -0.0172893 1 0 1.0583 0.000693296 0.406198 -0.000654774 0 0 2.19243 179.986 1.79358 179.986 0 0 1.05008 -179.999 1 0 1.04397 0.000677476 2.17561 -0.0140969 2.14495 179.986 0 0 0 0 0 0 1.04491e-014 89.9993 4.61383e-014 -90.014 1.69845e-013 -89.9996 6.07892e-013 -90.014 0.000245766 -0.0141934 
10.4762 9.14217e-007 90 1 0 607.833 179.986 0.0392953 -0.0176961 1 0 1.0583 0.000709609 0.406198 -0.000670182 0 0 2.19243 179.986 1.79358 179.986 0 0 1.05008 -179.999 1 0 1.04397 0.000693418 2.17561 -0.0144286 2.14495 179.986 0 0 0 0 0 0 1.0695e-014 89.9993 4.7224e-014 -90.0144 1.73842e-013 -89.9996 6.22197e-013 -90.0144 0.000245766 -0.0145274 
10.7227 9.3573e-007 90 1 0 607.833 179.985 0.0392953 -0.0181125 1 0 1.0583 0.000726307 0.406198 -0.000685952 0 0 2.19243 179.985 1.79358 179.985 0 0 1.05008 -179.999 1 0 1.04397 0.000709735 2.17561 -0.0147682 2.14495 179.985 0 0 0 0 0 0 1.09466e-014 89.9993 4.83352e-014 -90.0147 1.77932e-013 -89.9996 6.36838e-013 -90.0147 0.000245766 -0.0148693 
10.975 9.57748e-007 90 1 0 607.833 179.985 0.0392953 -0.0185387 1 0 1.0583 0.000743398 0.406198 -0.000702093 0 0 2.19243 179.985 1.79358 179.985 0 0 1.05008 -179.999 1 0 1.04397 0.000726435 2.17561 -0.0151157 2.14495 179.985 0 0 0 0 0 0 1.12042e-014 89.9993 4.94726e-014 -90.015 1.82119e-013 -89.9995 6.51823e-013 -90.015 0.000245766 -0.0152192 
11.2332 9.80285e-007 90 1 0 607.833 179.985 0.0392953 -0.018975 1 0 1.0583 0.000760891 0.406198 -0.000718614 0 0 2.19243 179.985 1.79358 179.985 0 0 1.05008 -179.999 1 0 1.04397 0.000743529 2.17561 -0.0154714 2.14495 179.985 0 0 0 0 0 0 1.14679e-014 89.9993 5.06368e-014 -90.0154 1.86405e-013 -89.9995 6.67161e-013 -90.0154 0.000245766 -0.0155773 
11.4976 1.00335e-006 90 1 0 607.833 179.984 0.0392953 -0.0194215 1 0 1.0583 0.000778796 0.406198 -0.000735524 0 0 2.19243 179.984 1.79358 179.984 0 0 1.05008 -179.999 1 0 1.04397 0.000761025 2.17561 -0.0158354 2.14495 179.984 0 0 0 0 0 0 1.17377e-014 89.9993 5.18283e-014 -90.0158 1.90791e-013 -89.9995 6.8286e-013 -90.0158 0.000245766 -0.0159438 
11.7681 1.02696e-006 90 1 0 607.833 179.984 0.0392953 -0.0198785 1 0 1.0583 0.000797121 0.406198 -0.000752831 0 0 2.19243 179.984 1.79358 179.984 0 0 1.05008 -179.999 1 0 1.04397 0.000778933 2.17561 -0.016208 2.14495 179.984 0 0 0 0 0 0 1.20139e-014 89.9992 5.30479e-014 -90.0161 1.95281e-013 -89.9995 6.98928e-013 -90.0161 0.000245766 -0.016319 
12.045 1.05113e-006 90 1 0 607.833 179.983 0.0392953 -0.0203462 1 0 1.0583 0.000815878 0.406198 -0.000770546 0 0 2.19243 179.983 1.79358 179.983 0 0 1.05008 -179.999 1 0 1.04397 0.000797262 2.17561 -0.0165894 2.14495 179.983 0 0 0 0 0 0 1.22966e-014 89.9992 5.42961e-014 -90.0165 1.99876e-013 -89.9995 7.15375e-013 -90.0165 0.000245766 -0.016703 
12.3285 1.07586e-006 90 1 0 607.833 179.983 0.0392953 -0.020825 1 0 1.0583 0.000835077 0.406198 -0.000788678 0 0 2.19243 179.983 1.79358 179.983 0 0 1.05008 -179.999 1 0 1.04397 0.000816022 2.17561 -0.0169798 2.14495 179.983 0 0 0 0 0 0 1.2586e-014 89.9992 5.55738e-014 -90.0169 2.04579e-013 -89.9995 7.32208e-013 -90.0169 0.000245766 -0.0170961 
12.6186 1.10118e-006 90 1 0 607.833 179.983 0.0392953 -0.021315 1 0 1.0583 0.000854727 0.406198 -0.000807236 0 0 2.19243 179.983 1.79358 179.983 0 0 1.05008 -179.999 1 0 1.04397 0.000835224 2.17561 -0.0173794 2.14495 179.983 0 0 0 0 0 0 1.28821e-014 89.9992 5.68815e-014 -90.0173 2.09393e-013 -89.9995 7.49438e-013 -90.0173 0.000245766 -0.0174983 
12.9155 1.12709e-006 90 1 0 607.833 179.982 0.0392953 -0.0218166 1 0 1.0583 0.00087484 0.406198 -0.000826231 0 0 2.19243 179.982 1.79358 179.982 0 0 1.05008 -179.999 1 0 1.04397 0.000854878 2.17561 -0.0177883 2.14495 179.982 0 0 0 0 0 0 1.31853e-014 89.9992 5.822e-014 -90.0177 2.1432e-013 -89.9995 7.67073e-013 -90.0177 0.000245766 -0.0179101 
13.2194 1.15361e-006 90 1 0 607.833 179.982 0.0392953 -0.0223299 1 0 1.0583 0.000895426 0.406198 -0.000845673 0 0 2.19243 179.982 1.79358 179.982 0 0 1.05008 -179.999 1 0 1.04397 0.000874994 2.17561 -0.0182069 2.14495 179.982 0 0 0 0 0 0 1.34955e-014 89.9992 5.95899e-014 -90.0181 2.19363e-013 -89.9995 7.85123e-013 -90.0181 0.000245766 -0.0183315 
13.5305 1.18076e-006 90 1 0 607.833 179.981 0.0392953 -0.0228554 1 0 1.0583 0.000916496 0.406198 -0.000865573 0 0 2.19243 179.981 1.79358 179.981 0 0 1.05008 -179.999 1 0 1.04397 0.000895583 2.17561 -0.0186353 2.14495 179.981 0 0 0 0 0 0 1.38131e-014 89.9991 6.09921e-014 -90.0185 2.24525e-013 -89.9994 8.03598e-013 -90.0185 0.000245766 -0.0187629 
13.8489 1.20854e-006 90 1 0 607.833 179.981 0.0392953 -0.0233932 1 0 1.0583 0.000938062 0.406198 -0.000885941 0 0 2.19243 179.981 1.79358 179.981 0 0 1.05008 -179.999 1 0 1.04397 0.000916657 2.17561 -0.0190738 2.14495 179.981 0 0 0 0 0 0 1.41381e-014 89.9991 6.24274e-014 -90.019 2.29809e-013 -89.9994 8.22507e-013 -90.019 0.000245766 -0.0192044 
14.1747 1.23698e-006 90 1 0 607.833 179.981 0.0392953 -0.0239437 1 0 1.0583 0.000960135 0.406198 -0.000906788 0 0 2.19243 179.98 1.79358 179.981 0 0 1.05008 -179.999 1 0 1.04397 0.000938227 2.17561 -0.0195226 2.14495 179.981 0 0 0 0 0 0 1.44708e-014 89.9991 6.38963e-014 -90.0194 2.35216e-013 -89.9994 8.41862e-013 -90.0194 0.000245766 -0.0196563 
14.5083 1.26609e-006 90 1 0 607.833 179.98 0.0392953 -0.0245071 1 0 1.0583 0.000982728 0.406198 -0.000928125 0 0 2.19243 179.98 1.79358 179.98 0 0 1.05008 -179.999 1 0 1.04397 0.000960305 2.17561 -0.019982 2.14495 179.98 0 0 0 0 0 0 1.48113e-014 89.9991 6.53999e-014 -90.0199 2.40751e-013 -89.9994 8.61672e-013 -90.0199 0.000245766 -0.0201188 
14.8497 1.29588e-006 90 1 0 607.833 179.98 0.0392953 -0.0250838 1 0 1.0583 0.00100585 0.406198 -0.000949965 0 0 2.19243 179.98 1.79358 179.98 0 0 1.05008 -179.999 1 0 1.04397 0.000982902 2.17561 -0.0204522 2.14495 179.98 0 0 0 0 0 0 1.51598e-014 89.9991 6.69388e-014 -90.0204 2.46416e-013 -89.9994 8.81948e-013 -90.0204 0.000245766 -0.0205923 
15.1991 1.32637e-006 90 1 0 607.833 179.979 0.0392953 -0.025674 1 0 1.0583 0.00102952 0.406198 -0.000972319 0 0 2.19243 179.979 1.79358 179.979 0 0 1.05008 -179.999 1 0 1.04397 0.00100603 2.17561 -0.0209335 2.14495 179.979 0 0 0 0 0 0 1.55166e-014 89.999 6.85139e-014 -90.0208 2.52215e-013 -89.9994 9.02701e-013 -90.0208 0.000245766 -0.0210768 
15.5568 1.35758e-006 90 1 0 607.833 179.979 0.0392953 -0.0262781 1 0 1.0583 0.00105375 0.406198 -0.000995198 0 0 2.19243 179.979 1.79358 179.979 0 0 1.05008 -179.999 1 0 1.04397 0.0010297 2.17561 -0.0214261 2.14495 179.979 0 0 0 0 0 0 1.58817e-014 89.999 7.01261e-014 -90.0213 2.5815e-013 -89.9994 9.23942e-013 -90.0213 0.000245766 -0.0215728 
15.9228 1.38953e-006 90 1 0 607.833 179.978 0.0392953 -0.0268965 1 0 1.0583 0.00107854 0.406198 -0.00101862 0 0 2.19243 179.978 1.79358 179.978 0 0 1.05008 -179.999 1 0 1.04397 0.00105393 2.17561 -0.0219303 2.14495 179.978 0 0 0 0 0 0 1.62554e-014 89.999 7.17763e-014 -90.0218 2.64224e-013 -89.9993 9.45683e-013 -90.0218 0.000245766 -0.0220804 
