f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
12618.6 8357.38 112.746 0 0 0.452885 -14.7595 0 0 1.0122 -161.5 1 0 85.6999 -67.2469 0 0 2.65045e-005 -157.254 2.02459e-010 -79.113 0.835738 112.746 1.04467 -67.2527 
12915.5 8193.13 112.274 0 0 0.450587 -14.5892 0 0 1.01553 -161.874 1 0 84.0156 -67.7181 0 0 2.6595e-005 -157.726 2.07731e-010 -79.3191 0.819313 112.274 1.02414 -67.724 
13219.4 8031.04 111.811 0 0 0.448352 -14.4153 0 0 1.01874 -162.242 1 0 82.3535 -68.1815 0 0 2.66823e-005 -158.189 2.13121e-010 -79.5231 0.803104 111.811 1.00388 -68.1876 
13530.5 7871.14 111.355 0 0 0.446182 -14.2381 0 0 1.02184 -162.605 1 0 80.7138 -68.6372 0 0 2.67664e-005 -158.645 2.18631e-010 -79.7249 0.787114 111.355 0.983892 -68.6434 
13848.9 7713.46 110.907 0 0 0.444074 -14.0579 0 0 1.02482 -162.963 1 0 79.0969 -69.0852 0 0 2.68475e-005 -159.093 2.24265e-010 -79.9243 0.771346 110.907 0.964183 -69.0915 
14174.7 7558.03 110.466 0 0 0.442028 -13.875 0 0 1.02769 -163.314 1 0 77.5031 -69.5254 0 0 2.69255e-005 -159.534 2.30024e-010 -80.1214 0.755803 110.466 0.944754 -69.5319 
14508.3 7404.88 110.034 0 0 0.440044 -13.6896 0 0 1.03046 -163.66 1 0 75.9326 -69.958 0 0 2.70006e-005 -159.966 2.35913e-010 -80.316 0.740488 110.034 0.92561 -69.9647 
14849.7 7254.02 109.609 0 0 0.43812 -13.5022 0 0 1.03312 -164.001 1 0 74.3856 -70.3829 0 0 2.70729e-005 -160.392 2.41933e-010 -80.5081 0.725402 109.609 0.906752 -70.3898 
15199.1 7105.46 109.191 0 0 0.436257 -13.3128 0 0 1.03568 -164.336 1 0 72.8622 -70.8003 0 0 2.71425e-005 -160.809 2.48088e-010 -80.6977 0.710546 109.191 0.888182 -70.8073 
15556.8 6959.22 108.781 0 0 0.434453 -13.1219 0 0 1.03815 -164.665 1 0 71.3626 -71.2101 0 0 2.72094e-005 -161.219 2.54381e-010 -80.8846 0.695922 108.781 0.869902 -71.2172 
15922.8 6815.3 108.378 0 0 0.432707 -12.9296 0 0 1.04052 -164.988 1 0 69.8868 -71.6124 0 0 2.72737e-005 -161.622 2.60815e-010 -81.0689 0.68153 108.378 0.851912 -71.6197 
16297.5 6673.71 107.983 0 0 0.431018 -12.7362 0 0 1.04279 -165.306 1 0 68.4349 -72.0073 0 0 2.73356e-005 -162.017 2.67394e-010 -81.2506 0.667371 107.983 0.834214 -72.0148 
16681 6534.46 107.596 0 0 0.429386 -12.5419 0 0 1.04498 -165.618 1 0 67.0069 -72.3948 0 0 2.7395e-005 -162.404 2.7412e-010 -81.4295 0.653446 107.596 0.816807 -72.4024 
17073.5 6397.53 107.215 0 0 0.427808 -12.347 0 0 1.04708 -165.925 1 0 65.6029 -72.775 0 0 2.74521e-005 -162.785 2.80998e-010 -81.6057 0.639753 107.215 0.799691 -72.7828 
17475.3 6262.93 106.842 0 0 0.426284 -12.1517 0 0 1.0491 -166.226 1 0 64.2226 -73.1479 0 0 2.75069e-005 -163.158 2.8803e-010 -81.7791 0.626293 106.842 0.782867 -73.156 
17886.5 6130.66 106.476 0 0 0.424813 -11.9562 0 0 1.05104 -166.522 1 0 62.8662 -73.5137 0 0 2.75595e-005 -163.524 2.95221e-010 -81.9497 0.613066 106.476 0.766332 -73.522 
18307.4 6000.69 106.117 0 0 0.423394 -11.7607 0 0 1.0529 -166.812 1 0 61.5335 -73.8725 0 0 2.76101e-005 -163.883 3.02574e-010 -82.1176 0.600069 106.117 0.750087 -73.8809 
18738.2 5873.03 105.765 0 0 0.422024 -11.5655 0 0 1.05469 -167.097 1 0 60.2245 -74.2242 0 0 2.76586e-005 -164.235 3.10093e-010 -82.2828 0.587303 105.765 0.734129 -74.2328 
19179.1 5747.67 105.42 0 0 0.420704 -11.3706 0 0 1.05641 -167.376 1 0 58.9389 -74.569 0 0 2.77051e-005 -164.58 3.17782e-010 -82.4451 0.574767 105.42 0.718458 -74.5779 
19630.4 5624.57 105.082 0 0 0.419431 -11.1764 0 0 1.05805 -167.65 1 0 57.6766 -74.907 0 0 2.77497e-005 -164.918 3.25645e-010 -82.6046 0.562457 105.082 0.703071 -74.9161 
20092.3 5503.74 104.75 0 0 0.418205 -10.9828 0 0 1.05963 -167.919 1 0 56.4376 -75.2383 0 0 2.77925e-005 -165.25 3.33686e-010 -82.7614 0.550374 104.75 0.687967 -75.2475 
20565.1 5385.15 104.425 0 0 0.417025 -10.7902 0 0 1.06114 -168.183 1 0 55.2215 -75.5629 0 0 2.78336e-005 -165.575 3.4191e-010 -82.9155 0.538515 104.425 0.673144 -75.5724 
21049 5268.78 104.107 0 0 0.415888 -10.5987 0 0 1.06259 -168.441 1 0 54.0282 -75.8809 0 0 2.78729e-005 -165.893 3.5032e-010 -83.0667 0.526878 104.107 0.658598 -75.8906 
21544.3 5154.62 103.795 0 0 0.414794 -10.4083 0 0 1.06398 -168.694 1 0 52.8575 -76.1925 0 0 2.79106e-005 -166.205 3.58921e-010 -83.2153 0.515462 103.795 0.644327 -76.2025 
22051.3 5042.64 103.49 0 0 0.413741 -10.2193 0 0 1.06531 -168.943 1 0 51.7092 -76.4978 0 0 2.79468e-005 -166.51 3.67718e-010 -83.3611 0.504264 103.49 0.630329 -76.5079 
22570.2 4932.81 103.19 0 0 0.412729 -10.0317 0 0 1.06659 -169.186 1 0 50.583 -76.7967 0 0 2.79814e-005 -166.81 3.76715e-010 -83.5042 0.493281 103.19 0.616601 -76.8071 
23101.3 4825.12 102.897 0 0 0.411755 -9.84572 0 0 1.06781 -169.425 1 0 49.4787 -77.0895 0 0 2.80146e-005 -167.103 3.85918e-010 -83.6447 0.482512 102.897 0.60314 -77.1001 
23644.9 4719.54 102.61 0 0 0.41082 -9.66139 0 0 1.06898 -169.658 1 0 48.396 -77.3762 0 0 2.80464e-005 -167.39 3.9533e-010 -83.7825 0.471954 102.61 0.589942 -77.3871 
24201.3 4616.04 102.329 0 0 0.409921 -9.47884 0 0 1.07011 -169.887 1 0 47.3347 -77.6569 0 0 2.80768e-005 -167.671 4.04958e-010 -83.9176 0.461604 102.329 0.577005 -77.6681 
24770.8 4514.6 102.054 0 0 0.409057 -9.29815 0 0 1.07118 -170.111 1 0 46.2945 -77.9318 0 0 2.8106e-005 -167.946 4.14805e-010 -84.0502 0.45146 102.054 0.564325 -77.9432 
25353.6 4415.19 101.785 0 0 0.408227 -9.1194 0 0 1.07221 -170.331 1 0 45.2751 -78.2008 0 0 2.81339e-005 -168.215 4.24878e-010 -84.1802 0.441519 101.785 0.551898 -78.2125 
25950.2 4317.78 101.521 0 0 0.407431 -8.94267 0 0 1.07319 -170.546 1 0 44.2762 -78.4642 0 0 2.81606e-005 -168.479 4.35182e-010 -84.3076 0.431778 101.521 0.539722 -78.4761 
26560.9 4222.34 101.263 0 0 0.406666 -8.76803 0 0 1.07414 -170.757 1 0 43.2976 -78.7219 0 0 2.81862e-005 -168.737 4.45723e-010 -84.4325 0.422234 101.263 0.527793 -78.7342 
27185.9 4128.85 101.01 0 0 0.405933 -8.59554 0 0 1.07504 -170.963 1 0 42.3389 -78.9742 0 0 2.82106e-005 -168.99 4.56505e-010 -84.555 0.412885 101.01 0.516107 -78.9867 
27825.6 4037.28 100.763 0 0 0.405229 -8.42525 0 0 1.0759 -171.165 1 0 41.3999 -79.2211 0 0 2.82341e-005 -169.237 4.67535e-010 -84.675 0.403728 100.763 0.50466 -79.2339 
28480.4 3947.6 100.521 0 0 0.404553 -8.25721 0 0 1.07673 -171.363 1 0 40.4802 -79.4627 0 0 2.82565e-005 -169.479 4.78818e-010 -84.7925 0.39476 100.521 0.493449 -79.4758 
29150.5 3859.77 100.284 0 0 0.403905 -8.09147 0 0 1.07752 -171.556 1 0 39.5796 -79.6991 0 0 2.82779e-005 -169.716 4.90362e-010 -84.9077 0.385977 100.284 0.482471 -79.7125 
29836.5 3773.77 100.052 0 0 0.403284 -7.92806 0 0 1.07828 -171.746 1 0 38.6977 -79.9304 0 0 2.82984e-005 -169.948 5.02171e-010 -85.0206 0.377377 100.052 0.471721 -79.9441 
30538.6 3689.56 99.8258 0 0 0.402689 -7.76701 0 0 1.079 -171.931 1 0 37.8343 -80.1566 0 0 2.8318e-005 -170.174 5.14253e-010 -85.1311 0.368956 99.8258 0.461196 -80.1707 
31257.2 3607.13 99.604 0 0 0.402118 -7.60835 0 0 1.07969 -172.112 1 0 36.989 -80.378 0 0 2.83368e-005 -170.396 5.26613e-010 -85.2394 0.360713 99.604 0.450891 -80.3924 
31992.7 3526.44 99.3871 0 0 0.401571 -7.4521 0 0 1.08035 -172.29 1 0 36.1615 -80.5945 0 0 2.83548e-005 -170.613 5.39259e-010 -85.3454 0.352644 99.3871 0.440804 -80.6093 
32745.5 3447.45 99.1748 0 0 0.401047 -7.29828 0 0 1.08099 -172.464 1 0 35.3515 -80.8063 0 0 2.83719e-005 -170.825 5.52197e-010 -85.4491 0.344745 99.1748 0.430931 -80.8214 
33516 3370.14 98.9672 0 0 0.400545 -7.1469 0 0 1.08159 -172.633 1 0 34.5588 -81.0135 0 0 2.83884e-005 -171.033 5.65434e-010 -85.5508 0.337014 98.9672 0.421268 -81.0289 
34304.7 3294.48 98.7642 0 0 0.400064 -6.99797 0 0 1.08217 -172.8 1 0 33.7829 -81.2161 0 0 2.84041e-005 -171.236 5.78977e-010 -85.6503 0.329448 98.7642 0.41181 -81.2319 
35111.9 3220.44 98.5656 0 0 0.399603 -6.85149 0 0 1.08273 -172.962 1 0 33.0237 -81.4142 0 0 2.84191e-005 -171.435 5.92834e-010 -85.7476 0.322044 98.5656 0.402555 -81.4304 
35938.1 3147.99 98.3713 0 0 0.399162 -6.70748 0 0 1.08325 -173.122 1 0 32.2808 -81.608 0 0 2.84334e-005 -171.629 6.07013e-010 -85.843 0.314799 98.3713 0.393499 -81.6246 
36783.8 3077.1 98.1813 0 0 0.398739 -6.56592 0 0 1.08376 -173.277 1 0 31.5539 -81.7975 0 0 2.84471e-005 -171.819 6.2152e-010 -85.9363 0.30771 98.1813 0.384638 -81.8144 
37649.4 3007.75 97.9956 0 0 0.398335 -6.42681 0 0 1.08424 -173.429 1 0 30.8427 -81.9828 0 0 2.84602e-005 -172.005 6.36363e-010 -86.0276 0.300775 97.9956 0.375968 -82.0001 
38535.3 2939.89 97.8139 0 0 0.397948 -6.29014 0 0 1.08471 -173.578 1 0 30.1468 -82.1639 0 0 2.84728e-005 -172.186 6.51551e-010 -86.1169 0.293989 97.8139 0.367487 -82.1817 
39442.1 2873.51 97.6362 0 0 0.397577 -6.15591 0 0 1.08515 -173.724 1 0 29.4662 -82.3411 0 0 2.84848e-005 -172.364 6.67092e-010 -86.2043 0.287351 97.6362 0.359189 -82.3592 
40370.2 2808.58 97.4625 0 0 0.397223 -6.0241 0 0 1.08557 -173.866 1 0 28.8003 -82.5143 0 0 2.84962e-005 -172.538 6.82994e-010 -86.2899 0.280858 97.4625 0.351072 -82.5329 
41320.1 2745.06 97.2926 0 0 0.396884 -5.89469 0 0 1.08597 -174.006 1 0 28.149 -82.6836 0 0 2.85071e-005 -172.707 6.99266e-010 -86.3736 0.274506 97.2926 0.343133 -82.7026 
42292.4 2682.94 97.1265 0 0 0.396559 -5.76768 0 0 1.08636 -174.142 1 0 27.5119 -82.8491 0 0 2.85176e-005 -172.874 7.15916e-010 -86.4554 0.268294 97.1265 0.335367 -82.8686 
43287.6 2622.18 96.9642 0 0 0.396249 -5.64304 0 0 1.08673 -174.275 1 0 26.8888 -83.0109 0 0 2.85276e-005 -173.036 7.32954e-010 -86.5355 0.262218 96.9642 0.327772 -83.0309 
44306.2 2562.75 96.8054 0 0 0.395952 -5.52075 0 0 1.08708 -174.406 1 0 26.2795 -83.1691 0 0 2.85371e-005 -173.195 7.50388e-010 -86.6139 0.256275 96.8054 0.320344 -83.1895 
45348.8 2504.63 96.6502 0 0 0.395667 -5.40079 0 0 1.08742 -174.533 1 0 25.6835 -83.3238 0 0 2.85463e-005 -173.35 7.68229e-010 -86.6905 0.250463 96.6502 0.313079 -83.3446 
46415.9 2447.8 96.4984 0 0 0.395396 -5.28313 0 0 1.08774 -174.657 1 0 25.1007 -83.4749 0 0 2.8555e-005 -173.502 7.86486e-010 -86.7655 0.24478 96.4984 0.305975 -83.4963 
47508.1 2392.22 96.35 0 0 0.395136 -5.16776 0 0 1.08804 -174.779 1 0 24.5308 -83.6226 0 0 2.85633e-005 -173.65 8.05168e-010 -86.8388 0.239222 96.35 0.299027 -83.6445 
48626 2337.87 96.205 0 0 0.394887 -5.05464 0 0 1.08834 -174.898 1 0 23.9735 -83.767 0 0 2.85713e-005 -173.795 8.24286e-010 -86.9105 0.233787 96.205 0.292234 -83.7894 
49770.2 2284.73 96.0632 0 0 0.39465 -4.94376 0 0 1.08862 -175.015 1 0 23.4286 -83.9081 0 0 2.85789e-005 -173.937 8.43849e-010 -86.9806 0.228473 96.0632 0.285592 -83.9311 
50941.4 2232.77 95.9246 0 0 0.394422 -4.83507 0 0 1.08889 -175.129 1 0 22.8958 -84.0461 0 0 2.85861e-005 -174.075 8.6387e-010 -87.0492 0.223277 95.9246 0.279097 -84.0695 
52140.1 2181.97 95.7891 0 0 0.394205 -4.72856 0 0 1.08914 -175.24 1 0 22.3748 -84.1809 0 0 2.8593e-005 -174.211 8.84358e-010 -87.1162 0.218197 95.7891 0.272746 -84.2049 
53367 2132.3 95.6567 0 0 0.393998 -4.6242 0 0 1.08939 -175.349 1 0 21.8655 -84.3126 0 0 2.85997e-005 -174.343 9.05325e-010 -87.1818 0.21323 95.6567 0.266538 -84.3372 
54622.8 2083.74 95.5272 0 0 0.393799 -4.52195 0 0 1.08962 -175.455 1 0 21.3675 -84.4413 0 0 2.8606e-005 -174.473 9.26781e-010 -87.2459 0.208374 95.5272 0.260468 -84.4665 
55908.1 2036.27 95.4007 0 0 0.393609 -4.42178 0 0 1.08984 -175.559 1 0 20.8807 -84.5671 0 0 2.8612e-005 -174.599 9.48739e-010 -87.3086 0.203627 95.4007 0.254533 -84.5929 
57223.7 1989.85 95.277 0 0 0.393428 -4.32367 0 0 1.09006 -175.66 1 0 20.4048 -84.6901 0 0 2.86178e-005 -174.723 9.7121e-010 -87.3699 0.198985 95.277 0.248732 -84.7164 
58570.2 1944.48 95.1561 0 0 0.393255 -4.22757 0 0 1.09026 -175.76 1 0 19.9395 -84.8102 0 0 2.86233e-005 -174.844 9.94207e-010 -87.4298 0.194448 95.1561 0.24306 -84.8372 
59948.4 1900.13 95.0379 0 0 0.393089 -4.13347 0 0 1.09045 -175.857 1 0 19.4847 -84.9276 0 0 2.86286e-005 -174.962 1.01774e-009 -87.4884 0.190013 95.0379 0.237516 -84.9552 
61359.1 1856.77 94.9224 0 0 0.392931 -4.04133 0 0 1.09064 -175.952 1 0 19.0401 -85.0423 0 0 2.86336e-005 -175.078 1.04183e-009 -87.5457 0.185677 94.9224 0.232096 -85.0705 
62802.9 1814.39 94.8095 0 0 0.39278 -3.95112 0 0 1.09082 -176.045 1 0 18.6054 -85.1543 0 0 2.86384e-005 -175.191 1.06648e-009 -87.6017 0.181439 94.8095 0.226798 -85.1833 
64280.7 1772.96 94.6992 0 0 0.392635 -3.8628 0 0 1.09099 -176.135 1 0 18.1806 -85.2638 0 0 2.8643e-005 -175.301 1.0917e-009 -87.6564 0.177296 94.6992 0.22162 -85.2934 
65793.3 1732.46 94.5914 0 0 0.392497 -3.77635 0 0 1.09115 -176.224 1 0 17.7654 -85.3708 0 0 2.86474e-005 -175.409 1.11752e-009 -87.7099 0.173246 94.5914 0.216558 -85.4011 
67341.5 1692.88 94.486 0 0 0.392365 -3.69172 0 0 1.0913 -176.311 1 0 17.3595 -85.4753 0 0 2.86516e-005 -175.514 1.14394e-009 -87.7623 0.169288 94.486 0.21161 -85.5063 
68926.1 1654.19 94.3829 0 0 0.392239 -3.6089 0 0 1.09145 -176.395 1 0 16.9627 -85.5774 0 0 2.86556e-005 -175.617 1.17098e-009 -87.8134 0.165419 94.3829 0.206774 -85.6091 
70548 1616.38 94.2823 0 0 0.392119 -3.52784 0 0 1.09159 -176.478 1 0 16.575 -85.6771 0 0 2.86594e-005 -175.718 1.19865e-009 -87.8634 0.161638 94.2823 0.202047 -85.7096 
72208.1 1579.42 94.1839 0 0 0.392004 -3.44852 0 0 1.09172 -176.559 1 0 16.196 -85.7746 0 0 2.8663e-005 -175.816 1.22698e-009 -87.9122 0.157942 94.1839 0.197427 -85.8078 
73907.2 1543.29 94.0877 0 0 0.391894 -3.37091 0 0 1.09185 -176.638 1 0 15.8255 -85.8698 0 0 2.86665e-005 -175.912 1.25596e-009 -87.96 0.154329 94.0877 0.192912 -85.9038 
75646.3 1507.99 93.9937 0 0 0.391789 -3.29497 0 0 1.09197 -176.715 1 0 15.4635 -85.9628 0 0 2.86698e-005 -176.006 1.28563e-009 -88.0067 0.150799 93.9937 0.188498 -85.9976 
77426.4 1473.48 93.9019 0 0 0.391689 -3.22067 0 0 1.09209 -176.791 1 0 15.1097 -86.0536 0 0 2.8673e-005 -176.098 1.31599e-009 -88.0523 0.147348 93.9019 0.184185 -86.0892 
79248.3 1439.76 93.8121 0 0 0.391593 -3.14798 0 0 1.0922 -176.865 1 0 14.7639 -86.1423 0 0 2.8676e-005 -176.188 1.34706e-009 -88.0969 0.143976 93.8121 0.17997 -86.1788 
81113.1 1406.8 93.7244 0 0 0.391501 -3.07687 0 0 1.09231 -176.937 1 0 14.4259 -86.229 0 0 2.86789e-005 -176.276 1.37886e-009 -88.1405 0.14068 93.7244 0.17585 -86.2663 
83021.8 1374.59 93.6386 0 0 0.391414 -3.00732 0 0 1.09241 -177.007 1 0 14.0956 -86.3136 0 0 2.86817e-005 -176.362 1.41141e-009 -88.1831 0.137459 93.6386 0.171824 -86.3518 
84975.3 1343.11 93.5548 0 0 0.39133 -2.93928 0 0 1.09251 -177.076 1 0 13.7728 -86.3963 0 0 2.86843e-005 -176.445 1.44472e-009 -88.2247 0.134311 93.5548 0.167889 -86.4354 
86974.9 1312.35 93.473 0 0 0.391251 -2.87273 0 0 1.0926 -177.144 1 0 13.4574 -86.477 0 0 2.86868e-005 -176.527 1.47882e-009 -88.2654 0.131235 93.473 0.164044 -86.5171 
89021.5 1282.28 93.3929 0 0 0.391175 -2.80764 0 0 1.09269 -177.209 1 0 13.1491 -86.5559 0 0 2.86892e-005 -176.607 1.51371e-009 -88.3052 0.128228 93.3929 0.160286 -86.5968 
91116.3 1252.91 93.3147 0 0 0.391102 -2.74399 0 0 1.09278 -177.274 1 0 12.8478 -86.6329 0 0 2.86915e-005 -176.685 1.54942e-009 -88.3441 0.125291 93.3147 0.156613 -86.6748 
93260.3 1224.19 93.2383 0 0 0.391032 -2.68174 0 0 1.09286 -177.337 1 0 12.5534 -86.7081 0 0 2.86937e-005 -176.762 1.58597e-009 -88.382 0.122419 93.2383 0.153024 -86.751 
95454.8 1196.14 93.1636 0 0 0.390966 -2.62086 0 0 1.09293 -177.398 1 0 12.2657 -86.7815 0 0 2.86958e-005 -176.837 1.62338e-009 -88.4192 0.119614 93.1636 0.149517 -86.8254 
97701 1168.72 93.0906 0 0 0.390903 -2.56133 0 0 1.09301 -177.458 1 0 11.9845 -86.8532 0 0 2.86978e-005 -176.91 1.66166e-009 -88.4555 0.116872 93.0906 0.14609 -86.8982 
100000 1141.93 93.0193 0 0 0.390842 -2.50312 0 0 1.09308 -177.517 1 0 11.7098 -86.9232 0 0 2.86997e-005 -176.981 1.70085e-009 -88.4909 0.114193 93.0193 0.142741 -86.9693 
102353 1115.74 92.9495 0 0 0.390784 -2.44621 0 0 1.09314 -177.574 1 0 11.4413 -86.9916 0 0 2.87016e-005 -177.051 1.74096e-009 -88.5256 0.111574 92.9495 0.139468 -87.0387 
104762 1090.16 92.8814 0 0 0.390729 -2.39055 0 0 1.09321 -177.63 1 0 11.1789 -87.0583 0 0 2.87033e-005 -177.119 1.782e-009 -88.5594 0.109016 92.8814 0.13627 -87.1066 
107227 1065.16 92.8148 0 0 0.390677 -2.33614 0 0 1.09327 -177.685 1 0 10.9226 -87.1235 0 0 2.87049e-005 -177.185 1.82401e-009 -88.5925 0.106516 92.8148 0.133145 -87.1729 
109750 1040.73 92.7498 0 0 0.390626 -2.28294 0 0 1.09333 -177.739 1 0 10.672 -87.1871 0 0 2.87065e-005 -177.25 1.86701e-009 -88.6249 0.104073 92.7498 0.130091 -87.2376 
112332 1016.85 92.6862 0 0 0.390578 -2.23093 0 0 1.09338 -177.791 1 0 10.4272 -87.2492 0 0 2.8708e-005 -177.314 1.91102e-009 -88.6565 0.101685 92.6862 0.127107 -87.3009 
114976 993.527 92.624 0 0 0.390532 -2.18009 0 0 1.09344 -177.842 1 0 10.188 -87.3098 0 0 2.87095e-005 -177.376 1.95606e-009 -88.6874 0.0993527 92.624 0.124191 -87.3628 
117681 970.732 92.5633 0 0 0.390489 -2.13038 0 0 1.09349 -177.892 1 0 9.95429 -87.369 0 0 2.87109e-005 -177.437 2.00216e-009 -88.7175 0.0970732 92.5633 0.121342 -87.4232 
120450 948.459 92.5039 0 0 0.390447 -2.08179 0 0 1.09354 -177.941 1 0 9.72588 -87.4268 0 0 2.87122e-005 -177.496 2.04935e-009 -88.747 0.0948459 92.5039 0.118557 -87.4822 
123285 926.694 92.4459 0 0 0.390407 -2.03428 0 0 1.09358 -177.989 1 0 9.5027 -87.4832 0 0 2.87134e-005 -177.554 2.09764e-009 -88.7759 0.0926694 92.4459 0.115837 -87.5399 
126186 905.427 92.3892 0 0 0.390369 -1.98785 0 0 1.09363 -178.035 1 0 9.28462 -87.5382 0 0 2.87146e-005 -177.611 2.14706e-009 -88.804 0.0905427 92.3892 0.113178 -87.5963 
129155 884.647 92.3338 0 0 0.390332 -1.94245 0 0 1.09367 -178.081 1 0 9.07153 -87.5919 0 0 2.87158e-005 -177.666 2.19765e-009 -88.8316 0.0884647 92.3338 0.110581 -87.6514 
132194 864.342 92.2797 0 0 0.390298 -1.89809 0 0 1.09371 -178.126 1 0 8.86331 -87.6443 0 0 2.87169e-005 -177.721 2.24943e-009 -88.8585 0.0864342 92.2797 0.108043 -87.7052 
135305 844.501 92.2267 0 0 0.390265 -1.85472 0 0 1.09375 -178.169 1 0 8.65986 -87.6954 0 0 2.87179e-005 -177.774 2.30242e-009 -88.8848 0.0844501 92.2267 0.105563 -87.7577 
138489 825.115 92.175 0 0 0.390233 -1.81232 0 0 1.09379 -178.212 1 0 8.46106 -87.7453 0 0 2.87189e-005 -177.825 2.35666e-009 -88.9104 0.0825115 92.175 0.103139 -87.8091 
141747 806.172 92.1245 0 0 0.390203 -1.77089 0 0 1.09382 -178.253 1 0 8.26682 -87.794 0 0 2.87199e-005 -177.876 2.41218e-009 -88.9355 0.0806172 92.1245 0.100771 -87.8593 
145083 787.663 92.0751 0 0 0.390174 -1.73039 0 0 1.09385 -178.294 1 0 8.07702 -87.8415 0 0 2.87208e-005 -177.925 2.469e-009 -88.9601 0.0787663 92.0751 0.0984578 -87.9083 
148497 769.578 92.0268 0 0 0.390146 -1.69081 0 0 1.09389 -178.334 1 0 7.89157 -87.8878 0 0 2.87216e-005 -177.974 2.52715e-009 -88.984 0.0769578 92.0268 0.0961972 -87.9562 
151991 751.907 91.9796 0 0 0.39012 -1.65212 0 0 1.09392 -178.373 1 0 7.71036 -87.933 0 0 2.87225e-005 -178.021 2.58667e-009 -89.0075 0.0751907 91.9796 0.0939883 -88.003 
155568 734.641 91.9335 0 0 0.390095 -1.61431 0 0 1.09395 -178.411 1 0 7.53331 -87.977 0 0 2.87233e-005 -178.067 2.6476e-009 -89.0304 0.0734641 91.9335 0.0918301 -88.0487 
159228 717.77 91.8884 0 0 0.390071 -1.57736 0 0 1.09397 -178.448 1 0 7.36031 -88.02 0 0 2.8724e-005 -178.112 2.70995e-009 -89.0527 0.071777 91.8884 0.0897212 -88.0933 
162975 701.286 91.8443 0 0 0.390048 -1.54124 0 0 1.094 -178.484 1 0 7.19128 -88.0619 0 0 2.87247e-005 -178.156 2.77377e-009 -89.0746 0.0701286 91.8443 0.0876607 -88.137 
166810 685.18 91.8012 0 0 0.390026 -1.50595 0 0 1.09403 -178.52 1 0 7.02612 -88.1028 0 0 2.87254e-005 -178.199 2.83909e-009 -89.096 0.068518 91.8012 0.0856475 -88.1796 
170735 669.443 91.7591 0 0 0.390005 -1.47145 0 0 1.09405 -178.554 1 0 6.86474 -88.1426 0 0 2.87261e-005 -178.241 2.90595e-009 -89.1168 0.0669443 91.7591 0.0836803 -88.2213 
174753 654.066 91.718 0 0 0.389985 -1.43774 0 0 1.09407 -178.588 1 0 6.70707 -88.1815 0 0 2.87267e-005 -178.282 2.97438e-009 -89.1372 0.0654066 91.718 0.0817583 -88.2619 
178865 639.043 91.6778 0 0 0.389966 -1.40479 0 0 1.09409 -178.621 1 0 6.55301 -88.2193 0 0 2.87273e-005 -178.323 3.04441e-009 -89.1572 0.0639043 91.6778 0.0798803 -88.3017 
183074 624.364 91.6385 0 0 0.389948 -1.3726 0 0 1.09412 -178.654 1 0 6.40249 -88.2562 0 0 2.87279e-005 -178.362 3.1161e-009 -89.1766 0.0624364 91.6384 0.0780454 -88.3405 
187382 610.021 91.6 0 0 0.389931 -1.34113 0 0 1.09414 -178.685 1 0 6.25541 -88.2922 0 0 2.87284e-005 -178.4 3.18947e-009 -89.1957 0.0610021 91.6 0.0762526 -88.3785 
191791 596.007 91.5624 0 0 0.389914 -1.31038 0 0 1.09415 -178.716 1 0 6.11171 -88.3272 0 0 2.87289e-005 -178.438 3.26456e-009 -89.2143 0.0596007 91.5624 0.0745009 -88.4155 
196304 582.315 91.5257 0 0 0.389898 -1.28033 0 0 1.09417 -178.747 1 0 5.97131 -88.3613 0 0 2.87294e-005 -178.475 3.34143e-009 -89.2325 0.0582315 91.5257 0.0727894 -88.4517 
200923 568.937 91.4898 0 0 0.389883 -1.25097 0 0 1.09419 -178.776 1 0 5.83412 -88.3946 0 0 2.87299e-005 -178.511 3.42009e-009 -89.2502 0.0568937 91.4898 0.0711171 -88.4871 
205651 555.866 91.4547 0 0 0.389869 -1.22227 0 0 1.09421 -178.805 1 0 5.70009 -88.427 0 0 2.87304e-005 -178.546 3.50061e-009 -89.2676 0.0555866 91.4547 0.0694832 -88.5217 
210490 543.095 91.4204 0 0 0.389855 -1.19423 0 0 1.09422 -178.833 1 0 5.56912 -88.4585 0 0 2.87308e-005 -178.58 3.58303e-009 -89.2846 0.0543095 91.4204 0.0678868 -88.5554 
215443 530.617 91.3869 0 0 0.389842 -1.16683 0 0 1.09424 -178.861 1 0 5.44117 -88.4892 0 0 2.87312e-005 -178.614 3.66738e-009 -89.3011 0.0530617 91.3869 0.0663271 -88.5884 
220513 518.425 91.3541 0 0 0.389829 -1.14006 0 0 1.09425 -178.888 1 0 5.31615 -88.5191 0 0 2.87316e-005 -178.646 3.75371e-009 -89.3173 0.0518425 91.3541 0.0648031 -88.6206 
225702 506.513 91.322 0 0 0.389817 -1.11389 0 0 1.09427 -178.915 1 0 5.194 -88.5481 0 0 2.8732e-005 -178.678 3.84208e-009 -89.3332 0.0506513 91.322 0.0633141 -88.6521 
231013 494.874 91.2907 0 0 0.389806 -1.08832 0 0 1.09428 -178.94 1 0 5.07465 -88.5764 0 0 2.87323e-005 -178.71 3.93253e-009 -89.3486 0.0494874 91.2907 0.0618593 -88.6828 
